gene_id	gene_name	group	n_variants	p_unified
ENSG00000004777	ARHGAP33	GGE	252	0.076236322061008
ENSG00000004777	ARHGAP33	NAFE	259	0.8789914662933768
ENSG00000004779	NDUFAB1	DEE	33	0.6687959722313654
ENSG00000004779	NDUFAB1	EPI	41	0.8187466292418306
ENSG00000004779	NDUFAB1	GGE	33	0.9450389154757202
ENSG00000004779	NDUFAB1	NAFE	36	0.9094943801244694
ENSG00000004799	PDK4	DEE	64	0.4485454690265024
ENSG00000004799	PDK4	EPI	75	0.23754205903047274
ENSG00000004799	PDK4	GGE	67	0.1958636693832832
ENSG00000004799	PDK4	NAFE	69	0.7427230631763762
ENSG00000004809	SLC22A16	DEE	166	0.30958078655270127
ENSG00000004809	SLC22A16	EPI	210	0.7875474381112301
ENSG00000004809	SLC22A16	GGE	167	0.836112023025677
ENSG00000004809	SLC22A16	NAFE	185	0.2443079050684124
ENSG00000004838	ZMYND10	DEE	110	0.05849252531245693
ENSG00000004838	ZMYND10	EPI	134	0.894953219152046
ENSG00000004838	ZMYND10	GGE	110	0.5194067688038109
ENSG00000004838	ZMYND10	NAFE	121	0.6951485010440384
ENSG00000004846	ABCB5	DEE	393	0.15955633549586395
ENSG00000004846	ABCB5	EPI	500	0.3694342870357728
ENSG00000004846	ABCB5	GGE	415	0.7433310771209427
ENSG00000004846	ABCB5	NAFE	425	0.5236800887361969
ENSG00000004864	SLC25A13	DEE	159	0.9190754961682668
ENSG00000004864	SLC25A13	EPI	207	0.992341479007029
ENSG00000004864	SLC25A13	GGE	175	0.8677011303872695
ENSG00000004864	SLC25A13	NAFE	171	0.7284975587867158
ENSG00000004866	ST7	DEE	45	0.204090363485452
ENSG00000004866	ST7	EPI	67	0.9087761211467875
ENSG00000004866	ST7	GGE	50	0.8144718833555361
ENSG00000004866	ST7	NAFE	51	0.7426675304100706
ENSG00000004897	CDC27	DEE	42	0.003931558341256529
ENSG00000004897	CDC27	EPI	49	0.27040529803276764
ENSG00000004897	CDC27	GGE	43	0.8565120311071058
ENSG00000004897	CDC27	NAFE	46	0.7254386454340794
ENSG00000004939	SLC4A1	DEE	216	0.9916642343703581
ENSG00000004939	SLC4A1	EPI	261	0.42517239522098305
ENSG00000004939	SLC4A1	GGE	215	0.19893752507284426
ENSG00000004939	SLC4A1	NAFE	231	0.22358924097828084
ENSG00000004948	CALCR	DEE	106	0.8320146455365357
ENSG00000004948	CALCR	EPI	144	0.3092120597533168
ENSG00000004948	CALCR	GGE	115	0.01084874393750734
ENSG00000004948	CALCR	NAFE	122	0.4379879846515037
ENSG00000004975	DVL2	DEE	185	0.8788644551040006
ENSG00000004975	DVL2	EPI	236	0.140059918065739
ENSG00000004975	DVL2	GGE	183	0.9790537861872096
ENSG00000004975	DVL2	NAFE	207	0.6184468436298926
ENSG00000005001	PRSS22	DEE	74	0.20815896057456243
ENSG00000005001	PRSS22	EPI	93	0.9200155015486865
ENSG00000005001	PRSS22	GGE	75	0.9349872465371953
ENSG00000005001	PRSS22	NAFE	81	0.6396857582668432
ENSG00000005007	UPF1	DEE	87	0.17618558351108915
ENSG00000005007	UPF1	EPI	132	0.8536883458428337
ENSG00000005007	UPF1	GGE	95	0.40907436784465856
ENSG00000005007	UPF1	NAFE	105	0.3958987244887243
ENSG00000005020	SKAP2	DEE	35	0.9777452769278291
ENSG00000005020	SKAP2	EPI	54	0.4461368455433291
ENSG00000005020	SKAP2	GGE	38	0.8411807319977908
ENSG00000005020	SKAP2	NAFE	44	0.4442531769649962
ENSG00000005059	MCUB	DEE	22	0.7089236348253986
ENSG00000005059	MCUB	EPI	31	0.6022345761125236
ENSG00000005059	MCUB	GGE	26	0.29257316592668775
ENSG00000005059	MCUB	NAFE	27	0.7601336167250978
ENSG00000005073	HOXA11	DEE	43	0.20741122320392344
ENSG00000005073	HOXA11	EPI	59	0.07740836975833121
ENSG00000005073	HOXA11	GGE	43	0.5802037404756455
ENSG00000005073	HOXA11	NAFE	52	0.06549858473492633
ENSG00000005075	POLR2J	DEE	25	0.9946819327129296
ENSG00000005075	POLR2J	EPI	31	0.8893475337939738
ENSG00000005075	POLR2J	GGE	27	0.6168768016599866
ENSG00000005075	POLR2J	NAFE	26	0.9682705171565014
ENSG00000005100	DHX33	DEE	179	0.43575491842114655
ENSG00000005100	DHX33	EPI	232	0.5196626464808325
ENSG00000005100	DHX33	GGE	189	0.21875148570248631
ENSG00000005100	DHX33	NAFE	195	0.4830477323493453
ENSG00000005102	MEOX1	DEE	71	0.7143810426680277
ENSG00000005102	MEOX1	EPI	78	0.3410363209607758
ENSG00000005102	MEOX1	GGE	71	0.9964859713341322
ENSG00000005102	MEOX1	NAFE	75	0.036336086276474465
ENSG00000005108	THSD7A	DEE	774	4.520132447873407e-05
ENSG00000005108	THSD7A	EPI	995	0.24151085776242198
ENSG00000005108	THSD7A	GGE	820	0.335413551965291
ENSG00000005108	THSD7A	NAFE	863	0.6423265029385532
ENSG00000005156	LIG3	DEE	218	0.6484763084687399
ENSG00000005156	LIG3	EPI	303	0.6958109109215228
ENSG00000005156	LIG3	GGE	238	0.7386911327264405
ENSG00000005156	LIG3	NAFE	258	0.45603300999293206
ENSG00000005175	RPAP3	DEE	85	0.14760923320122063
ENSG00000005175	RPAP3	EPI	109	0.5937725802762976
ENSG00000005175	RPAP3	GGE	93	0.8693295430069381
ENSG00000005175	RPAP3	NAFE	92	0.9542544474136474
ENSG00000005187	ACSM3	DEE	166	0.6527624850105374
ENSG00000005187	ACSM3	EPI	203	0.8634812936093061
ENSG00000005187	ACSM3	GGE	168	0.8343885393365285
ENSG00000005187	ACSM3	NAFE	186	0.974284921576014
ENSG00000005189	REXO5	DEE	110	0.8903312651315959
ENSG00000005189	REXO5	EPI	150	0.25696290767163577
ENSG00000005189	REXO5	GGE	118	0.8047987462522195
ENSG00000005189	REXO5	NAFE	128	0.009530673250103374
ENSG00000005194	CIAPIN1	DEE	67	0.0011934999778051465
ENSG00000005194	CIAPIN1	EPI	85	0.6593537911843222
ENSG00000005194	CIAPIN1	GGE	72	0.9228781282348207
ENSG00000005194	CIAPIN1	NAFE	68	0.6545364026870317
ENSG00000005206	SPPL2B	DEE	157	0.2141468396956752
ENSG00000005206	SPPL2B	EPI	207	0.06116498887130876
ENSG00000005206	SPPL2B	GGE	176	0.2467749267129581
ENSG00000005206	SPPL2B	NAFE	179	0.06645696671656691
ENSG00000005238	ATOSB	DEE	123	0.5605176013474185
ENSG00000005238	ATOSB	EPI	165	0.7272596966303465
ENSG00000005238	ATOSB	GGE	125	0.7690009941044808
ENSG00000005238	ATOSB	NAFE	140	0.14339025301085057
ENSG00000005243	COPZ2	DEE	48	0.41008552129986786
ENSG00000005243	COPZ2	EPI	55	0.6395173265361418
ENSG00000005243	COPZ2	GGE	50	0.9356152115112611
ENSG00000005243	COPZ2	NAFE	49	0.30096158429127495
ENSG00000005249	PRKAR2B	DEE	28	0.55183035184198
ENSG00000005249	PRKAR2B	EPI	42	0.7237988512423714
ENSG00000005249	PRKAR2B	GGE	32	0.8801766201715274
ENSG00000005249	PRKAR2B	NAFE	31	0.7196698834875257
ENSG00000005339	CREBBP	DEE	373	0.0024410914554003466
ENSG00000005339	CREBBP	EPI	511	0.21256174070788944
ENSG00000005339	CREBBP	GGE	393	0.5002654261041911
ENSG00000005339	CREBBP	NAFE	426	0.2603450936779639
ENSG00000005379	TSPOAP1	DEE	419	0.008263565426085136
ENSG00000005379	TSPOAP1	EPI	511	0.16675642272298016
ENSG00000005379	TSPOAP1	GGE	423	0.8997668271226267
ENSG00000005379	TSPOAP1	NAFE	452	0.5802199804738839
ENSG00000005381	MPO	DEE	218	0.41764995183403675
ENSG00000005381	MPO	EPI	284	0.5371351423671546
ENSG00000005381	MPO	GGE	227	0.5751851125643432
ENSG00000005381	MPO	NAFE	244	0.248248498443417
ENSG00000005421	PON1	DEE	84	0.9543134057821036
ENSG00000005421	PON1	EPI	109	0.6364811612424313
ENSG00000005421	PON1	GGE	87	0.10438089769530215
ENSG00000005421	PON1	NAFE	96	0.46542446031255236
ENSG00000005436	GCFC2	DEE	32	0.9572958899661204
ENSG00000005436	GCFC2	EPI	49	0.2896497325626211
ENSG00000005436	GCFC2	GGE	36	0.8223147086260199
ENSG00000005436	GCFC2	NAFE	40	0.7546381392488555
ENSG00000005448	WDR54	DEE	85	0.9323198319562608
ENSG00000005448	WDR54	EPI	110	0.3704128315963043
ENSG00000005448	WDR54	GGE	91	0.510374731515252
ENSG00000005448	WDR54	NAFE	93	0.6269854112584443
ENSG00000005469	CROT	DEE	112	0.4761483091213694
ENSG00000005469	CROT	EPI	152	0.3443789916530494
ENSG00000005469	CROT	GGE	126	0.03155973793366089
ENSG00000005469	CROT	NAFE	125	0.22672213803029534
ENSG00000005471	ABCB4	DEE	225	0.05246139938614674
ENSG00000005471	ABCB4	EPI	302	0.495988353019599
ENSG00000005471	ABCB4	GGE	239	0.8122983698141009
ENSG00000005471	ABCB4	NAFE	259	0.12239244838848021
ENSG00000005483	KMT2E	DEE	355	0.13622502989730295
ENSG00000005483	KMT2E	EPI	466	0.0018736054515912561
ENSG00000005483	KMT2E	GGE	365	0.18819841391887585
ENSG00000005483	KMT2E	NAFE	390	0.007543197837265337
ENSG00000005486	RHBDD2	DEE	78	0.6581654959991519
ENSG00000005486	RHBDD2	EPI	101	0.2296921159417954
ENSG00000005486	RHBDD2	GGE	84	0.25506555399388164
ENSG00000005486	RHBDD2	NAFE	90	0.40745793878263425
ENSG00000005513	SOX8	DEE	110	0.7942341905954264
ENSG00000005513	SOX8	EPI	128	0.49409443760745575
ENSG00000005513	SOX8	GGE	112	0.666196876295677
ENSG00000005513	SOX8	NAFE	110	0.7799169103091799
ENSG00000005700	IBTK	DEE	143	0.5149949200451445
ENSG00000005700	IBTK	EPI	206	0.7690105030105395
ENSG00000005700	IBTK	GGE	164	0.7026000450282723
ENSG00000005700	IBTK	NAFE	165	0.3486935528855413
ENSG00000005801	ZNF195	DEE	105	0.8045416159119343
ENSG00000005801	ZNF195	EPI	157	0.37454557443388686
ENSG00000005801	ZNF195	GGE	121	0.8801428264277888
ENSG00000005801	ZNF195	NAFE	130	0.6169949222281387
