gene_id	gene_name	group	n_variants	p_gerp	p_pathogenicity	p_pLoF	p_missense	p_unified	p_constraint
ENSG00000153767	GTF2E1	NAFE	102	0.9923203069879682	0.24962245333396235	0.9635857211443867	0.5142570520552199	0.8133655898555647	0.5424754646811014
ENSG00000153774	CFDP1	DEE	77	0.5829659655642546	0.0439063113939553	0.002600516140122784	5.82680250896457e-07	0.3706643056718428	0.9122388655531511
ENSG00000153774	CFDP1	EPI	105	0.5776767798032345	0.12395562525407736	0.0912025959475146	0.0326407012575081	0.22891359841057632	0.781957692172818
ENSG00000153774	CFDP1	GGE	81	0.2022591218827616	0.6071786179179373	0.41217734248360705	0.02800387564110055	0.759471346240239	0.9949195285425341
ENSG00000153774	CFDP1	NAFE	86	0.9431237972732758	0.14423913942555303	0.6767906429746366	0.014628122457228923	0.34754576662102316	0.5190237088654774
ENSG00000153786	ZDHHC7	DEE	94	0.2174906039226048	0.2863977194549942	0.17799376481787155	0.00019595182185212036	0.543745396255797	0.7771903671458431
ENSG00000153786	ZDHHC7	EPI	120	0.13386073973147258	0.14908254562035633	0.12889678620435527	0.14239920297182307	0.1222389685987337	0.9837973435936942
ENSG00000153786	ZDHHC7	GGE	100	0.05250559293521311	0.002966504321270936	0.9536288780597344	0.05267186220702202	0.0077436201433694245	0.5047563846311565
ENSG00000153786	ZDHHC7	NAFE	105	0.9082334034123677	0.7867342226406827	0.5163127445915132	0.06966896181907255	0.866242354019168	0.9770247421921976
ENSG00000153789	CIBAR2	DEE	186	0.7721990462534701	0.3448478089126473	0.19520828668221976	2.86208617628545e-11	0.4688461894286531	0.4514169946235692
ENSG00000153789	CIBAR2	EPI	257	0.39944669906198327	0.8533420047408515	0.230202360711472	0.06898404194785024	0.2734080560631425	0.07406616139806364
ENSG00000153789	CIBAR2	GGE	207	0.24687186199623615	0.5060192344843595	0.18089297750416275	1.3422377374881837e-05	0.004196776280969624	0.0010781245134202366
ENSG00000153789	CIBAR2	NAFE	210	0.6033766935279992	0.7885350512933875	0.4886415527878941	0.13386825174508266	0.9784512436279381	0.8168241342828741
ENSG00000153790	C7orf31	DEE	123	0.7196117516754509	0.07877258012070507	1.4560690023197936e-06	1.24753068308466e-09	0.44069871818290607	0.9516093832885262
ENSG00000153790	C7orf31	EPI	167	0.8533071486962485	0.8456540594781037	0.1340524188600442	0.9619852201015027	0.9029254481512636	0.7823442206568911
ENSG00000153790	C7orf31	GGE	127	0.13047670037842118	0.21104166934962365	0.020729491068506144	0.001604848570230743	0.11891476535648972	0.10312179331833586
ENSG00000153790	C7orf31	NAFE	139	0.35878504411540857	0.9616690104384326	0.012551901450451031	0.4987801197279548	0.42849350623030946	0.3479558819612152
ENSG00000153802	TMPRSS11D	DEE	54	0.5294172701066941	0.15725624718343661	0.024298774651243145	0.0008008318618781705	0.5962558832140052	0.9314893809777357
ENSG00000153802	TMPRSS11D	EPI	77	0.8886570175502574	0.4018912256288799	0.9809167746191731	0.2042324443182218	0.595469374404274	0.20359186898871595
ENSG00000153802	TMPRSS11D	GGE	56	0.4204075437912863	0.5002701087813906	0.7788375712851813	0.002336358180053963	0.4664946160482585	0.4419640045737998
ENSG00000153802	TMPRSS11D	NAFE	63	0.8707954674971522	0.3242650487037565	0.43367763868625	0.25039142297148703	0.8135827483533078	0.5744638358604901
ENSG00000153814	JAZF1	DEE	19	0.7432646776247938	0.47103928674820006		7.335198055917733e-15	0.807657334044297	0.7791019335418945
ENSG00000153814	JAZF1	EPI	33	0.2699874126204991	0.5138663821761821		0.18897651430696	0.62370302627346	0.912791477420666
ENSG00000153814	JAZF1	GGE	22	0.13376416820514953	0.6040331748033164		0.0009383012396794221	0.3405845699282769	0.6613378711892627
ENSG00000153814	JAZF1	NAFE	28	0.5279620815054846	0.8676614337531121		0.00624353490589786	0.9341461478071748	0.9971686027504287
ENSG00000153815	CMIP	DEE	118	0.7577206899938638	0.00314944863338854		3.2783742175318403e-25	0.011940722626626338	0.3383513947502601
ENSG00000153815	CMIP	EPI	163	0.8962162122309505	0.7598973007415248	0.0732745290737656	0.17625895045120815	0.5690326298152102	0.9892532000407095
ENSG00000153815	CMIP	GGE	119	0.6157869831144556	0.676113798215207		2.321561196984566e-13	0.82284472555834	0.4186486303478819
ENSG00000153815	CMIP	NAFE	139	0.7639561881008382	0.5673329188569558	0.0026088094065981186	0.07109818609382294	0.12628029545037348	0.3651770660059488
ENSG00000153820	SPHKAP	DEE	430	0.3037789160627184	0.4450400412233867	1.9553716480934236e-07	4.921130054378548e-09	0.2780697290604078	0.3450952104803734
ENSG00000153820	SPHKAP	EPI	567	0.2123562694199365	0.41610458360883784	0.0378535570419098	0.22449092651418298	0.1930249575745356	0.9098708014880538
ENSG00000153820	SPHKAP	GGE	470	0.11755373259164348	0.22859493761378843	0.0013169130140813362	0.04536979494039362	0.11795662737057079	0.5427188679187492
ENSG00000153820	SPHKAP	NAFE	471	0.3081391377378912	0.6030983314303089	0.02825690748824475	0.5378020262364966	0.5316716180451773	0.9821210106479537
ENSG00000153822	KCNJ16	DEE	123	0.24737896430977124	0.2507864202540277	8.337399543041553e-05	1.2592139826150957e-15	0.2085192695126759	0.3034263040534255
ENSG00000153822	KCNJ16	EPI	166	0.3480833890917375	0.39848068244812707	0.036063616766460034	0.0373488130633168	0.28010968918946727	0.5619630642263274
ENSG00000153822	KCNJ16	GGE	127	0.7702932967329936	0.8578491420222407	0.6001431198417476	3.0805582673367736e-06	0.5693293809250342	0.9725744280069653
ENSG00000153822	KCNJ16	NAFE	150	0.8729514223717266	0.31068196110876384	0.041186125380242085	0.0328344264567688	0.2659018147071814	0.348431768176769
ENSG00000153823	PID1	DEE	64	0.5683597789299466	0.6612750142053658	0.006310298722015936	1.0435277570047464e-06	0.05172575524923919	0.004422301477174793
ENSG00000153823	PID1	EPI	82	0.2740773090378795	0.2605564277132877	0.2211322396921455	0.10488532112965732	0.2889297033494676	0.8129967005003019
ENSG00000153823	PID1	GGE	70	0.8903068230915767	0.4817759321211488	0.3121782318059849	0.02516894400390464	0.9658485068400356	0.9367892763817115
ENSG00000153823	PID1	NAFE	72	0.1295815501679757	0.40340515888816886	0.7060251302321894	0.12218548210237354	0.3382800936431741	0.387092729966781
ENSG00000153827	TRIP12	DEE	234	0.9627109949922299	0.1697500821551233	0.2281728183424929	0.019520523762208655	0.745973879224763	0.9281201741297334
ENSG00000153827	TRIP12	EPI	332	0.04924700998324255	0.7883758820406643	0.5782295658909846	0.5133729581985444	0.25386929784845197	0.40175233413836253
ENSG00000153827	TRIP12	GGE	248	0.06867305346524126	0.2575115053699354	0.7736738628540506	0.24579709017276527	0.3475914152321305	0.9914253127376509
ENSG00000153827	TRIP12	NAFE	267	0.03513964962367097	0.9631478484532963	0.9304010979609139	0.4897641631735219	0.32822596352114425	0.9489782753729343
ENSG00000153832	FBXO36	DEE	56	0.6997808846971193	0.5967829821590962	0.06920089934141713	2.5734250686277934e-06	0.776978082091635	0.6443904174110353
ENSG00000153832	FBXO36	EPI	72	0.08501732690418441	0.4217056453490907	0.7609749593097677	0.8018849189284633	0.1643808593271769	0.15847825220659342
ENSG00000153832	FBXO36	GGE	61	0.6900481191962249	0.07558127386248037	0.0059740905748366	0.5619681064144271	0.1987704098082349	0.31916768097647297
ENSG00000153832	FBXO36	NAFE	62	0.5819872584421444	0.1626306567142234	0.13048275468466972	0.6910844221660783	0.3933310436164817	0.21681352718471397
ENSG00000153879	CEBPG	DEE	32	0.9982247443831243	0.8454998390576096		1.6594075206461367e-11	0.9713823006072877	0.6673718767554411
ENSG00000153879	CEBPG	EPI	44	0.6227742392416399	0.4751950653832747	0.24996056568597666	0.340596391126181	0.6441556038460294	0.552878772007351
ENSG00000153879	CEBPG	GGE	36	0.24557707409862695	0.8701676667054752		0.0003879573639174364	0.7007870533646037	0.7564266431098552
ENSG00000153879	CEBPG	NAFE	38	0.9711440138302734	0.34068716222920403	0.07596650290858853	0.34395409477743866	0.4716952508531823	0.7944777523989475
ENSG00000153885	KCTD15	DEE	80	0.6284122616985679	0.5280149118725974	0.3021197069814721	0.00014023383846574431	0.6524381045400119	0.23147491820102165
ENSG00000153885	KCTD15	EPI	98	0.5742169739157944	0.6843463471182224	0.785451221859499	0.931273317446373	0.943392369389025	0.5324812613069885
ENSG00000153885	KCTD15	GGE	87	0.1651413136524508	0.9238568321466836	0.05463115490518207	0.4674969536401562	0.5030593514978859	0.44340993227964065
ENSG00000153885	KCTD15	NAFE	84	0.8467616809426894	0.9870435289989237	0.766619993873489	0.2724772487852591	0.9363678136087078	0.40527205765260466
ENSG00000153896	ZNF599	DEE	171	0.46852259983990097	0.0244724030770574	6.709443100889623e-10	5.359328077894009e-14	0.11792157542269167	0.35255274159175576
ENSG00000153896	ZNF599	EPI	203	0.9594455602237484	0.04619308125458519	0.7530865152675528	0.22163208407678062	0.390224678524921	0.6420393211239981
ENSG00000153896	ZNF599	GGE	171	0.5937198670571713	0.038310446878065174	8.020422443823901e-06	0.006850977399496117	0.068122136286161	0.7875962520924292
ENSG00000153896	ZNF599	NAFE	180	0.5257168319863956	0.08641517278318683	0.600629225084023	0.0005109695417967461	0.3106942484545918	0.3439194949995683
ENSG00000153898	MCOLN2	DEE	120	0.7145603281605712	0.5786005079135134	1.5433405601682228e-05	4.0929594594243676e-11	0.9813560390203585	0.9857364736770909
ENSG00000153898	MCOLN2	EPI	148	0.04233247842237492	0.3629401937970892	0.8535430868811672	0.3077767786542171	0.28390596937899387	0.42904593011173053
ENSG00000153898	MCOLN2	GGE	119	0.7603581228123245	0.23208806247432856	0.017414340048904287	0.003636646346472273	0.7780353157584465	0.6990371513142924
ENSG00000153898	MCOLN2	NAFE	133	0.03643485679896826	0.1873665698380448	0.5185030352378888	0.01172685765448335	0.1723267792445293	0.3346963742678636
ENSG00000153902	LGI4	DEE	125	0.38962556524237313	0.8775632826378172	0.08470695389426423	3.606410409142378e-05	0.1441011246281745	0.023711357929032072
ENSG00000153902	LGI4	EPI	168	0.4871815947931979	0.22898826811693135	0.5577271678505658	0.5738794189920002	0.7319123358906315	0.6740057087706807
ENSG00000153902	LGI4	GGE	134	0.06102305142424702	0.7949957975548724	0.0791440794573879	0.14156397054157066	0.3591601294771308	0.9135344486526964
ENSG00000153902	LGI4	NAFE	139	0.2669212233594406	0.5410939908773791	0.2371167086718548	0.35109317616035374	0.7838802762988855	0.8798769522769156
ENSG00000153904	DDAH1	DEE	29	0.12162974257274477	0.25903135777608643	0.2472986292357859	0.00015363910735696613	0.34570506620824476	0.3617422137880749
ENSG00000153904	DDAH1	EPI	36	0.03293015016083264	0.3600444165471133	0.8872508565846107	0.12534777164356786	0.11646486635445143	0.3616763916516019
ENSG00000153904	DDAH1	GGE	31	0.19522016395093483	0.4089169174915631	0.5704383652956938	0.014789351505520163	0.5584479376160711	0.9328771795112338
ENSG00000153904	DDAH1	NAFE	31	0.03398061376237589	0.16663016156822352	0.19231899723830953	0.2869051781701789	0.12096310952034638	0.7433453967411607
ENSG00000153914	SREK1	DEE	111	0.722336102785653	0.4721893502278658	0.018475396527024165	7.755401464821204e-07	0.07513649030135638	0.03900429269565489
ENSG00000153914	SREK1	EPI	162	0.7383079377993911	0.8763799738131073	0.17279423412475597	0.9398522975426088	0.7865785704830712	0.466397093742268
ENSG00000153914	SREK1	GGE	127	0.6438627646682127	0.9019895656578015	0.014877865747461963	0.16566377880556174	0.6993828489968631	0.6993111367330056
ENSG00000153914	SREK1	NAFE	130	0.369279543510726	0.9565760483831832	0.009863336816920787	0.7405180482990035	0.5105285308893586	0.6565778259969124
ENSG00000153922	CHD1	DEE	145	0.9224689666485537	0.6480849428946251	0.05969754496293144	0.003774100587621345	3.380107255474563e-05	4.2867579226084727e-07
ENSG00000153922	CHD1	EPI	202	0.37997333126606003	0.6904924828782197	0.321261489162352	0.44840150834848724	0.12783200070266446	0.04306696557915041
ENSG00000153922	CHD1	GGE	161	0.5223169158307948	0.28766612078845644	0.02474488017771561	0.8339234859514336	0.11327911276580106	0.06569247402216845
ENSG00000153922	CHD1	NAFE	169	0.05832237168672764	0.7698978916324191	0.06089704920450149	0.4150216385080251	0.14013887878793838	0.9074621065741817
ENSG00000153930	ANKFN1	DEE	166	0.030187010570600713	0.966168394662704	0.09066993969873913	4.992939618506712e-11	0.14214774362104418	0.8699247125137963
ENSG00000153930	ANKFN1	EPI	220	0.9997822148512923	0.7009141463168901	0.9830365248501752	0.2577079133517075	0.985359444747881	0.7904164207719998
ENSG00000153930	ANKFN1	GGE	178	0.14725167186382038	0.3698131831049011	0.10530096916183067	0.045862714835805014	0.4932478216798746	0.6712600227390288
ENSG00000153930	ANKFN1	NAFE	187	0.5229324609204258	0.7068625968553616	0.6073130575861523	0.014742029429994875	0.9181430578797941	0.9671901410405859
ENSG00000153933	DGKE	DEE	93	0.14205676229669423	0.6055910867943529	0.008754114389988856	5.911591009180701e-07	0.21265132727049316	0.059370508118759956
ENSG00000153933	DGKE	EPI	132	0.46868495430420654	0.14478943052563287	0.4699940499263424	0.5612517382071184	0.22792522540271806	0.15298525774781763
ENSG00000153933	DGKE	GGE	93	0.44096934460321513	0.9665991296050853	0.023199040488403558	0.10200724673671042	0.731241840838287	0.45191603600975416
ENSG00000153933	DGKE	NAFE	109	0.8895925869628005	0.0682956678660164	0.03343188139229221	0.8901302115702988	0.18237232938431033	0.2128003007492984
ENSG00000153936	HS2ST1	DEE	23	0.30876488262652274	0.1928140747345804	0.21573987141525605	0.009633869692151301	0.588042057747416	0.910864920311796
ENSG00000153936	HS2ST1	EPI	27	0.9144164203839081	0.3688313006350771	0.6056450512736766	0.6641500221311081	0.8534302659947592	0.9698219840001013
ENSG00000153936	HS2ST1	GGE	24	0.49254070127049854	0.37948933036771293	0.5306802317388093	0.1417037531468893	0.8500316445879035	0.9202203735102266
ENSG00000153936	HS2ST1	NAFE	25	0.8571378496255445	0.9432708552579097	0.993717221316872	0.7955443286168169	0.9996582931116815	0.968804379497415
ENSG00000153944	MSI2	DEE	39	0.8544226200900471	0.2784709699334575		4.759439812035113e-14	0.7492019791654198	0.9984124421859563
ENSG00000153944	MSI2	EPI	50	0.6581749670137711	0.5163220118614145		0.15214235361612424	0.6936226970090164	0.3730124091882836
ENSG00000153944	MSI2	GGE	43	0.5915682597146232	0.9827674926736294		2.370815607983249e-07	0.9247875786634544	0.746743243775664
ENSG00000153944	MSI2	NAFE	43	0.7024923123542849	0.4425776136002464		9.149455155949655e-05	0.6907683082887199	0.3878296086494075
ENSG00000153956	CACNA2D1	DEE	86	0.0039542906489588	0.08455312747323972	0.024875197112908077	0.00023268512974626706	0.016698976144656562	0.3159714259421542
ENSG00000153956	CACNA2D1	EPI	116	0.8806208121272443	0.3120001697642423	0.4978857189828976	0.9987226074744141	0.7871503229725653	0.5393319481919665
ENSG00000153956	CACNA2D1	GGE	87	0.6991255132788654	0.4017882636676423	0.002572765702145345	0.8940855938740133	0.21224134118763094	0.21276487598782817
ENSG00000153956	CACNA2D1	NAFE	99	0.53118753650289	0.9939926232909768	0.5165679105896841	0.34299411536852475	0.9801794734788934	0.9087299535502851
ENSG00000153975	ZUP1	DEE	95	0.31678079258463104	0.28653296927799615	0.004684115785057638	9.34710405990048e-13	0.13807050176632474	0.05952241436222196
ENSG00000153975	ZUP1	EPI	124	0.9467389512306881	0.31848822302269436	0.6091242623807234	0.15699572144146492	0.5891992347306876	0.27159127917747417
ENSG00000153975	ZUP1	GGE	97	0.8523564700902292	0.6308420261178544	0.1822287770942208	0.0006174500821663823	0.9464987426208606	0.7108984587777356
ENSG00000153975	ZUP1	NAFE	111	0.6055170295782668	0.595760309982204	0.8007403809316145	0.004043264685785338	0.20244716921024286	0.08091020080488975
ENSG00000153976	HS3ST3A1	DEE	84	0.5379479571465395	0.6278030378682878	6.264074209208036e-06	0.0006921696066073336	0.2003794993143664	0.11116116495898756
ENSG00000153976	HS3ST3A1	EPI	113	0.6077572823328388	0.3672227741480928	0.9888768279955701	0.9537756630749221	0.697051557393022	0.34091390905461016
ENSG00000153976	HS3ST3A1	GGE	94	0.9653669530571658	0.09648921130361734	0.11544585696500438	0.20028909416006335	0.5370389088889549	0.8064525486722125
ENSG00000153976	HS3ST3A1	NAFE	93	0.9833874450546176	0.9088241565663222	0.898112255371221	0.09647594029104722	0.6414841671703589	0.16875850560082087
ENSG00000153982	GDPD1	DEE	23	0.38063315162493405	0.4015724259717448	0.009468375221793574	0.0001015931748474413	0.46046303377773357	0.8327209758087977
ENSG00000153982	GDPD1	EPI	33	0.7590389582033532	0.3514045237200967	0.6533812213386698	0.5172549715123347	0.8796100984916893	0.9202423064512735
ENSG00000153982	GDPD1	GGE	26	0.21783417735851768	0.43781630951169204	0.11778914920788909	0.38070965507438004	0.27647349014810874	0.806528146032472
ENSG00000153982	GDPD1	NAFE	27	0.9111115428335361	0.5312108317302181	0.6801645071176586	0.12849146945523732	0.6033494325782993	0.36172915837093533
ENSG00000153989	NUS1	DEE	50	0.8374679775683496	0.06040466499037783	0.000686325171005042	0.5465506124619366	0.019699581567197668	0.3973726320298423
ENSG00000153989	NUS1	EPI	61	0.3472770408080046	0.6160264862185009	0.24046060059625943	0.18446990972933652	0.45469348685509814	0.6190846201224767
ENSG00000153989	NUS1	GGE	48	0.4503827846482129	0.3040172044732138		0.002716789974940055	0.08521896229706621	0.2896225208105824
ENSG00000153989	NUS1	NAFE	51	0.4445503175135297	0.7782494065881911		0.39194966659068187	0.8815929148979332	0.8991319447968334
ENSG00000153993	SEMA3D	DEE	135	0.9063659599365133	0.3793535400161434	0.0005280989006507419	2.3723203584440587e-09	0.46944611305912076	0.17286999084753327
ENSG00000153993	SEMA3D	EPI	187	0.1007005922680276	0.3516835025361461	0.9804726360916389	0.7076204565105602	0.380807831682273	0.9678728658311585
ENSG00000153993	SEMA3D	GGE	139	0.8325227004291031	0.19810990247624702	0.005092282057162061	0.05313855351275152	0.49235639665124664	0.3924115152561518
ENSG00000153993	SEMA3D	NAFE	162	0.07677973062198779	0.6600766608139583	0.2454777072092792	0.16538299179397298	0.39197371932562114	0.5593804721219027
ENSG00000154001	PPP2R5E	DEE	40	0.3868776954547174	0.8660540697288194	0.055355646374303916	0.0010524946399848684	0.888833959207204	0.6580266402351064
ENSG00000154001	PPP2R5E	EPI	50	0.615353386478024	0.07423605811022271	0.5306595522765298	0.6207158480384269	0.2588293257442035	0.31998366573674475
