Gene ID,Gene Name,Group,Constraint p-value,Pathogenicity p-value,pLoF p-value,Unified Model p-value,Epi25 p-value
ENSG00000021852,C8B,NAFE,0.7916105937973652,0.4683850108497401,0.566124211699541,0.825481033554704,
ENSG00000022277,RTF2,NAFE,0.0216341053522492,0.7925358663060034,0.6852317986430944,0.1369047253249131,
ENSG00000022355,GABRA1,NAFE,0.5100508648003175,0.0222218024701797,0.6918170862528786,0.1246684458409642,0.027309
ENSG00000022556,NLRP2,NAFE,0.4994871877660021,0.194428548184332,0.448712263886415,0.4361578862663713,
ENSG00000022840,RNF10,NAFE,0.6846286127639604,0.7949726388889853,0.4809243911483523,0.8578096638709394,
ENSG00000022976,ZNF839,NAFE,0.1267399799927547,0.8104500119198436,0.5724522620099958,0.4437805219321524,
ENSG00000023041,ZDHHC6,NAFE,0.4477266508471321,0.6787137056443056,0.5718378209173318,0.8175056325583303,
ENSG00000023171,GRAMD1B,NAFE,0.8428174068758723,0.6472796251915831,0.785021447779715,0.9159949393497112,0.50769
ENSG00000023191,RNH1,NAFE,0.0249071164129882,0.1477889426797228,0.4896749241297432,0.0561592339855947,
ENSG00000023228,NDUFS1,NAFE,0.7873777808961978,0.4947608877631297,0.2086433718800571,0.4996495696444161,
ENSG00000023287,RB1CC1,NAFE,0.7448631017958551,0.306892932258857,0.5879065964985134,0.6793140047208593,
ENSG00000023318,ERP44,NAFE,0.2695493210661814,0.0004059493378011,0.659387462307683,0.0038862805287408,
ENSG00000023330,ALAS1,NAFE,0.7985508600457523,0.5571275601520023,0.7489867498005389,0.910070079289436,
ENSG00000023445,BIRC3,NAFE,0.0287523518738039,0.4476568397117141,0.8261884887232918,0.1590977133719318,
ENSG00000023516,AKAP11,NAFE,0.280229032559007,0.1963530814515507,0.1528571989776579,0.2092939088444838,
ENSG00000023572,GLRX2,NAFE,0.6422074633795369,0.5562417132688795,0.917443304984609,0.9197181569168073,
ENSG00000023608,SNAPC1,NAFE,0.5465094532276755,0.3326294795490825,0.8136087100130733,0.6928894715536064,
ENSG00000023697,DERA,NAFE,0.435900900384132,0.41593634147429,0.4009003519663128,0.5145367381215824,
ENSG00000023839,ABCC2,NAFE,0.4806580883415939,0.9870653600050348,0.1074266058296896,0.3867604941707964,
ENSG00000023892,DEF6,NAFE,0.995553632944582,0.9637738994512544,0.4773124271006532,0.915877023835589,0.40293
ENSG00000023902,PLEKHO1,NAFE,0.4657557338847629,0.4362735345879575,0.7005503751838269,0.7574457481514284,
ENSG00000023909,GCLM,NAFE,0.5841935228493298,0.4294135311895277,,0.6232530204876592,
ENSG00000024048,UBR2,NAFE,0.5871321665321942,0.3533167818554347,0.8454062322435371,0.7641379780562139,
ENSG00000024422,EHD2,NAFE,0.3360480267288644,0.7369249374303488,0.9104479856842156,0.7652084042116631,
ENSG00000024526,DEPDC1,NAFE,0.6855104583987773,0.1505947017388333,0.952131620141356,0.5201266586618412,
ENSG00000025039,RRAGD,NAFE,0.4216339103514713,0.007016832369922,0.4404771994979956,0.0428830500807431,0.18729
ENSG00000025156,HSF2,NAFE,0.0778166816614528,0.3286535119650167,,0.1225513292208971,0.85207
ENSG00000025293,PHF20,NAFE,0.4464244344441287,0.6767608877206064,,0.6369070466754623,
ENSG00000025423,HSD17B6,NAFE,0.4621173102020559,0.9031562638429304,0.0758655572558753,0.3023346600569985,
ENSG00000025434,NR1H3,NAFE,0.9205902345493332,0.9915002829512692,0.1933915755588015,0.6333551489335107,
ENSG00000025708,TYMP,NAFE,0.6654096645976901,0.0572585741409953,0.612323213504804,0.2457249565398808,
ENSG00000025770,NCAPH2,NAFE,0.7080394288858827,0.674278121786207,0.4585324064282985,0.8482555493365356,
ENSG00000025772,TOMM34,NAFE,0.5717302209559428,0.4843956099588941,0.9439618040886066,0.8387572409351414,
ENSG00000025796,SEC63,NAFE,0.0670061681580898,0.0877831041651256,0.3849845021539048,0.1510555165308469,0.35702
ENSG00000025800,KPNA6,NAFE,0.7717416926070486,0.6997943634642307,,0.870892362989405,0.83808
ENSG00000026025,VIM,NAFE,0.9225263019849516,0.0089987680097221,0.5011437444867781,0.0527900069487515,
ENSG00000026103,FAS,NAFE,0.4911002859453777,0.681031664055521,0.6968506945781929,0.8316571962043593,
ENSG00000026297,RNASET2,NAFE,0.5210066710950073,0.7607394826345868,0.1054121550238487,0.3817442445723973,
ENSG00000026508,CD44,NAFE,0.6543811191032631,0.3436127252809536,0.4662780303955744,0.630505373937559,0.49631
ENSG00000026559,KCNG1,NAFE,0.6152068307265963,0.787451889518047,0.1711642418335817,0.4623051816636415,0.19072
ENSG00000026652,AGPAT4,NAFE,0.0921824293121112,0.8346288422215734,0.7460449503930289,0.3482160733105521,0.10437
ENSG00000026751,SLAMF7,NAFE,0.4625352667257369,0.9321534708968052,0.7344770992674017,0.8368639965736893,
ENSG00000026950,BTN3A1,NAFE,0.8870483917225476,0.6192354896691483,0.3389095167528582,0.7565921663475279,0.87712
ENSG00000027001,MIPEP,NAFE,0.7123628682493102,0.6677624956171571,0.9245858964770876,0.9537864874136022,
ENSG00000027075,PRKCH,NAFE,0.1908744608781056,0.7555045747474558,0.3984811918603601,0.417728419748807,
ENSG00000027644,INSRR,NAFE,0.7215488524200326,0.2772521139539641,0.2279435833430174,0.4684389348475323,
ENSG00000027697,IFNGR1,NAFE,0.9060305608072702,0.589591505754723,0.4838769940777258,0.7941266420088939,
ENSG00000027847,B4GALT7,NAFE,0.6705251858391107,0.9640693330079156,0.5281778909832779,0.8962456279743274,
ENSG00000027869,SH2D2A,NAFE,0.2293209817097376,0.7258311691539963,0.9588825642217008,0.6784965015285467,
ENSG00000028116,VRK2,NAFE,0.1435896558823557,0.0956236110925303,0.6665179691878078,0.1709711342463671,
ENSG00000028137,TNFRSF1B,NAFE,0.9733532256866392,0.9066357306158592,0.7041603348481524,0.9834678400149534,
ENSG00000028203,VEZT,NAFE,0.0613115488524856,0.7570181131669764,0.4792123796181207,0.2638501530805315,
ENSG00000028277,POU2F2,NAFE,0.6390316439851336,0.2194123594106005,,0.4281962750110155,0.30503
ENSG00000028310,BRD9,NAFE,0.976697240561585,0.2269439839862178,0.360248679994583,0.5222829389585806,
ENSG00000028528,SNX1,NAFE,0.9485780782863784,0.1296763890871539,0.7675323247271666,0.4713344221279145,
ENSG00000028839,TBPL1,NAFE,0.6482058975907583,0.8809762456746215,,0.8874911096391681,0.57758
ENSG00000029364,SLC39A9,NAFE,0.3047518263980779,0.4796170886445048,,0.4343477248557411,0.77711
ENSG00000029534,ANK1,NAFE,0.0824620570072078,0.445832470731608,0.0117885644059514,0.0180531800537758,0.66324
ENSG00000029559,IBSP,NAFE,0.4251647693727339,0.9682050080857432,0.5427169619788443,0.8150655509867069,
ENSG00000029639,TFB1M,NAFE,0.993402273154726,0.6299526616000427,0.93591435102115,0.965486740907467,
ENSG00000029725,RABEP1,NAFE,0.3048726511129998,0.0904230763089094,0.4261667846275689,0.1851726499822663,
ENSG00000030066,NUP160,NAFE,0.3534861031929986,0.3507766397235945,0.5075187902903258,0.5466002035128266,
ENSG00000030110,BAK1,NAFE,0.2449508776831382,0.173236263560545,0.3282189967404351,0.2183628302426141,
ENSG00000030304,MUSK,NAFE,0.9698561947549182,0.7942673021804307,0.2114311187771222,0.6554172568424134,
ENSG00000030419,IKZF2,NAFE,0.0436594229873811,0.9247750768224752,,0.1267586514697919,0.99519
ENSG00000030582,GRN,NAFE,0.9221600127833802,0.5632488027486122,0.0818888308739405,0.3213173124009723,
ENSG00000031003,FAM13B,NAFE,0.0499383017917663,0.8738806476620123,0.0513100910986471,0.0355846671020156,
ENSG00000031081,ARHGAP31,NAFE,0.081732829206905,0.1956418816865208,0.1833668398644172,0.0898273734363228,
ENSG00000031691,CENPQ,NAFE,0.9809662905936276,0.2272088353773886,0.2806523364875465,0.3839765444256459,
ENSG00000031823,RANBP3,NAFE,0.0354966843440191,0.061631067276413,0.5519078700242541,0.0591365330132925,
ENSG00000032389,EIPR1,NAFE,0.4783856707826361,0.1426371764243967,0.2955931879845058,0.2962666870922461,
ENSG00000032444,PNPLA6,NAFE,0.0560194189620556,0.3753458878173996,0.9838468336230212,0.1970880871598944,0.59564
ENSG00000032742,IFT88,NAFE,0.1387119433171081,0.4709433014122951,0.7943315273860108,0.4060651530057597,
ENSG00000033011,ALG1,NAFE,0.0984518753678262,0.5284357903002819,0.8884572408033846,0.384110421898118,0.39725
ENSG00000033100,CHPF2,NAFE,0.0068155273261198,0.9281025321045556,0.6536696751348594,0.0525085172491032,
ENSG00000033170,FUT8,NAFE,0.9450085013110784,0.4702754705238056,0.3198454019809689,0.643794710649892,
ENSG00000033178,UBA6,NAFE,0.5257578270956405,0.7949555798891034,0.0410671871081557,0.1517212996371257,
ENSG00000033327,GAB2,NAFE,0.2353154907863874,0.9172202743475072,0.8400482360925032,0.6880406607032602,0.39279
ENSG00000033627,ATP6V0A1,NAFE,0.7550343839754141,0.9635280113936776,0.3921056718549102,0.8456053053888399,0.54316
ENSG00000033800,PIAS1,NAFE,0.8812930707952615,0.688934784972091,,0.9125437617936958,
ENSG00000033867,SLC4A7,NAFE,0.539580916343991,0.7288588854749027,0.4374394973806713,0.7913073704837417,
ENSG00000034053,APBA2,NAFE,0.7256794049522508,0.5539555425843361,,0.7930888755373597,
ENSG00000034510,TMSB10,NAFE,0.2728711411505602,0.7057745366088598,,0.3446788681825169,
ENSG00000034533,ASTE1,NAFE,0.949384366043442,0.7093009515599571,0.495436655459235,0.8962975328307542,
ENSG00000034693,PEX3,NAFE,0.4424725422767314,0.508339451120458,0.4585452250593947,0.7470604812067952,
ENSG00000034713,GABARAPL2,NAFE,0.4939579987714446,0.202981187618575,0.2295028973505093,0.4639006278231449,0.88597
ENSG00000034971,MYOC,NAFE,0.1801293843300739,0.9425095762157716,0.9810815365419484,0.6099789231347847,
ENSG00000035115,SH3YL1,NAFE,0.7526751074876795,0.225730084702819,0.5993624099522818,0.6353754642799598,
ENSG00000035141,FAM136A,NAFE,0.7692186266367204,0.5084647522474546,0.5789382994015699,0.8163671960114913,
ENSG00000035403,VCL,NAFE,0.2169547562557149,0.0824579203342818,0.499539602532509,0.1326272021123707,0.40488
ENSG00000035499,DEPDC1B,NAFE,0.2821907718460575,0.7575180024035885,0.4167817672322318,0.6108446394647815,
ENSG00000035664,DAPK2,NAFE,0.6504930467607355,0.7371426826160046,0.4737682626827348,0.8309561036695549,
ENSG00000035681,NSMAF,NAFE,0.7093556095965334,0.3160623815010027,0.9692364307491984,0.7498709174527032,
ENSG00000035720,STAP1,NAFE,0.6922761233560721,0.835054057354491,0.4167398269193985,0.8222626623197284,
ENSG00000035862,TIMP2,NAFE,0.4430370155073608,0.7917683116463028,0.7271908707342727,0.8111013766572137,0.71962
ENSG00000035928,RFC1,NAFE,0.3064113475367768,0.1238966959928198,0.5698042678154911,0.2579497309982754,
ENSG00000036054,TBC1D23,NAFE,0.0885107672328082,0.2432319243358431,0.1248840779044757,0.0634516479434181,
ENSG00000036257,CUL3,NAFE,0.1290475282117585,0.7495906024929844,0.0087410175523216,0.0237433075837373,0.0056014
ENSG00000036448,MYOM2,NAFE,0.662339955963076,0.0529618205821581,0.8401625332258902,0.2675811279524048,
ENSG00000036530,CYP46A1,NAFE,0.6504253670454898,0.9300663251382332,0.6181674698380171,0.9199032227772858,0.86503
ENSG00000036565,SLC18A1,NAFE,0.449417521342196,0.5711431037798327,0.4737524197705186,0.7110449034570017,
ENSG00000036672,USP2,NAFE,0.707066976262128,0.9459207488719448,0.9354438424909844,0.9846064208003982,
ENSG00000036828,CASR,NAFE,0.4171601828367948,0.7896930278836081,0.2036329033120255,0.5298352499089585,0.57704
ENSG00000037042,TUBG2,NAFE,0.3519745000851784,0.941674581161603,0.6549808416498837,0.7819859026206937,0.27128
ENSG00000037241,RPL26L1,NAFE,0.0766883000685194,0.3983199396442178,0.5406994931520106,0.1681178027288841,
ENSG00000037280,FLT4,NAFE,0.3384227166533122,0.1432347478965379,0.0064989383612409,0.0186536633016064,0.51347
ENSG00000037474,NSUN2,NAFE,0.2567498081572235,0.1531911801307771,0.2080257181000733,0.1493144768807688,0.086437
ENSG00000037637,FBXO42,NAFE,0.5212504845841862,0.1817544762303301,0.8326059316325407,0.5027853930364652,0.81637
ENSG00000037749,MFAP3,NAFE,0.6881123159769377,0.9282685228144494,0.6926591522605839,0.956038490322071,
ENSG00000037757,MRI1,NAFE,0.3229412415706094,0.9015531348344632,0.0091345826108089,0.0527304055264546,
ENSG00000037897,METTL1,NAFE,0.6505211351755142,0.9839997002941072,0.3909032013246988,0.8185410451829558,
ENSG00000037965,HOXC8,NAFE,0.4597702637942981,0.5970555245727661,0.5290118908473393,0.8447330248956929,
ENSG00000038002,AGA,NAFE,0.3029437889634102,0.689990367585847,0.8945115545554347,0.7139110790571608,
ENSG00000038219,BOD1L1,NAFE,0.2628900056652376,0.8060177438864803,0.5235437912932733,0.6225270300561438,0.91489
ENSG00000038274,MAT2B,NAFE,0.0369396270804481,0.521461894663414,0.6460575947416394,0.1813603495223336,
ENSG00000038295,TLL1,NAFE,0.3806854607374231,0.3054113126468128,0.7806489008333567,0.6512591659702598,
ENSG00000038358,EDC4,NAFE,0.2782114490919708,0.5941288183662143,0.3008179160996047,0.4497089118101262,0.3575
ENSG00000038382,TRIO,NAFE,0.0665068500221701,0.5623417301118725,0.9478693291508924,0.3195094484350264,0.17566
ENSG00000038427,VCAN,NAFE,0.3227988048540376,0.3958658717619906,0.9935940045962208,0.6146254707577372,
ENSG00000038532,CLEC16A,NAFE,0.5334444985570119,0.4892418656410896,0.2891003462945767,0.5013720241555408,0.70701
ENSG00000038945,MSR1,NAFE,0.4669387571293697,0.744574185385751,0.9175317600940538,0.8813862026088444,
ENSG00000039068,CDH1,NAFE,0.2455956718994371,0.2707953248261706,0.6165953100446394,0.491275225708462,
ENSG00000039123,MTREX,NAFE,0.1635575694297989,0.8698294936418756,0.0853529468507003,0.2694912365919515,0.31839
ENSG00000039139,DNAH5,NAFE,0.1633842831915598,0.8735787734490247,0.3116930004796938,0.3966001613688218,
ENSG00000039319,ZFYVE16,NAFE,0.1532357452672351,0.0060574146002058,0.4820665368307834,0.0180819760836557,
ENSG00000039523,RIPOR1,NAFE,0.450755415946639,0.5664142418810165,0.6111847861774744,0.7804871555622525,
ENSG00000039537,C6,NAFE,0.4201883810793207,0.8401624714454137,0.2338633242471389,0.5550546891960286,
ENSG00000039560,RAI14,NAFE,0.678141608739178,0.7468879769919856,0.0442717129487272,0.228073323816772,
ENSG00000039600,SOX30,NAFE,0.3443755123610378,0.2822360293787691,0.7401606509864482,0.5418885995392675,
ENSG00000039650,PNKP,NAFE,0.4735553070089784,0.5795825091163972,0.5011960236345192,0.6986184677238061,
ENSG00000039987,BEST2,NAFE,0.2972659265086354,0.0015896134766824,0.2148395194724941,0.0087990652419766,0.32369
ENSG00000040199,PHLPP2,NAFE,0.0983030851644292,0.1013136531554907,0.1949797071175416,0.0631188095838302,
ENSG00000040275,SPDL1,NAFE,0.8928504594457667,0.7782873127145474,0.0930645885212721,0.4160501365370416,
ENSG00000040341,STAU2,NAFE,0.9659705785941844,0.4820687240198834,0.5161283571780375,0.7922757009920398,
ENSG00000040531,CTNS,NAFE,0.7934780229797577,0.1466320326539215,0.8328291549329823,0.5346162062019304,
ENSG00000040608,RTN4R,NAFE,0.5799710714183415,0.0741586137777777,0.0040014271132782,0.0099575022013751,
ENSG00000040633,PHF23,NAFE,0.2044226808722237,0.1668701081510202,,0.1387526251628837,
ENSG00000040731,CDH10,NAFE,0.1757801946101777,0.3713881856284594,0.4526888667136832,0.4771485053111832,
ENSG00000040933,INPP4A,NAFE,0.5391017448493276,0.3623072981348971,0.1241296582629629,0.3514940814514169,0.2937
ENSG00000041353,RAB27B,NAFE,0.5135808565253179,0.3015451918225569,0.841872835848954,0.7305593713401756,
ENSG00000041357,PSMA4,NAFE,0.3358033825742017,0.8226125467472445,0.5878051954536098,0.7914804295816158,0.4945
ENSG00000041515,MYO16,NAFE,0.6819818354423348,0.1261868698691131,0.23369402867904,0.298505281911419,
ENSG00000041802,LSG1,NAFE,0.2118316586031575,0.4669441665316336,0.6727937590142588,0.5494066611346797,
ENSG00000041880,PARP3,NAFE,0.4004734756929387,0.7655888478235516,0.0899258473803421,0.3298385586342075,
ENSG00000041982,TNC,NAFE,0.1591610543188634,0.9149056117756622,0.527929015714947,0.4818160748414348,
ENSG00000041988,THAP3,NAFE,0.2976411888996317,0.0210580535169294,0.6973594853417335,0.0886944765419841,
ENSG00000042062,RIPOR3,NAFE,0.3553643248198761,0.9572909306090024,0.5917029614490082,0.7698046306841069,
ENSG00000042088,TDP1,NAFE,0.4378807203917134,0.8594873283439604,0.1959689567578648,0.5005736579592928,
ENSG00000042286,AIFM2,NAFE,0.7954980318493228,0.8918896209323948,0.1849482511578428,0.5793354823515641,
ENSG00000042317,SPATA7,NAFE,0.1059822988744351,0.2624550427156534,0.1431297748083967,0.1396846815777239,
ENSG00000042429,MED17,NAFE,0.2858992339553845,0.959572518925035,,0.5425431784744137,
ENSG00000042445,RETSAT,NAFE,0.9201076076607044,0.1993431118278703,0.938791577889892,0.6286168526784397,
ENSG00000042493,CAPG,NAFE,0.9598716311782745,0.4057170347676408,0.689432997685437,0.8322857576286148,
ENSG00000042753,AP2S1,NAFE,0.3786055807405748,0.336167548360559,,0.5706821861847525,0.49241
ENSG00000042781,USH2A,NAFE,0.1223484174721676,0.3235726925078387,0.3649355753735891,0.241871215723467,
ENSG00000042813,ZPBP,NAFE,0.2516033390209406,0.5226327711060623,0.584803606852589,0.6149916139255884,
ENSG00000042832,TG,NAFE,0.0401242022029318,0.9394360487375008,0.4069009240385728,0.1686288504098247,
ENSG00000042980,ADAM28,NAFE,0.690721714290712,0.5306008274457346,0.9168839877291226,0.9007874237264551,
ENSG00000043039,BARX2,NAFE,0.1693739546356768,0.3402298478012089,0.7658502363106385,0.4529204314201773,
ENSG00000043093,DCUN1D1,NAFE,0.4953782331312975,0.7791083542527659,,0.7251051300924538,0.82165
ENSG00000043143,JADE2,NAFE,0.451400679607611,0.7579162009822485,0.8652549739336725,0.8685557505950569,0.15342
ENSG00000043355,ZIC2,NAFE,0.6429262515354978,0.4073219742093137,,0.6403736262055122,
ENSG00000043462,LCP2,NAFE,0.2455593628008578,0.2307843818372374,0.1251869345895799,0.1531598849043466,
ENSG00000043514,TRIT1,NAFE,0.4382106767891828,0.0688995780642051,0.6163907563225763,0.2575755074224874,
ENSG00000043591,ADRB1,NAFE,0.7546878330623317,0.8194985677111715,0.9794965230574976,0.9871931100720144,
ENSG00000044012,GUCA2B,NAFE,0.0568728091038128,0.9709146053592694,0.6263332681340448,0.2506529922491901,
ENSG00000044090,CUL7,NAFE,0.0247868867195446,0.6919297576885215,0.0639193125552952,0.0282290203175215,
ENSG00000044115,CTNNA1,NAFE,0.9712829282959788,0.8580410125956695,0.3921531577315927,0.853002294761344,0.96826
ENSG00000044524,EPHA3,NAFE,0.9640100590341464,0.3370225196707916,0.1639142397342164,0.3645977045910449,
ENSG00000044574,HSPA5,NAFE,0.4373552138629272,0.5905006270100919,0.0954057413089984,0.3141739891672342,0.2846
ENSG00000046604,DSG2,NAFE,0.6132052048760119,0.9708791682781448,0.7940227708830268,0.957942777789478,
ENSG00000046889,PREX2,NAFE,0.1628336179636671,0.4555409707237432,0.5598371305009273,0.4248981164532813,
ENSG00000047056,WDR37,NAFE,0.1741546307879855,0.6289960061894224,0.3530888998781504,0.3693685794114453,0.43268
ENSG00000047188,YTHDC2,NAFE,0.8756088886107481,0.7000698041996096,0.3139965868436793,0.7094839913855865,
ENSG00000047249,ATP6V1H,NAFE,0.1073422554871466,0.6821093168668289,0.8249967983802691,0.4242610877612576,
ENSG00000047315,POLR2B,NAFE,0.178948801741606,0.9382516230623584,0.4260302641918313,0.4163037517679265,0.96249
ENSG00000047365,ARAP2,NAFE,0.1976303226970871,0.7936331951296756,0.5346672936566892,0.5673569538179158,
ENSG00000047410,TPR,NAFE,0.2031889936595333,0.8952424375638194,0.7792496507430126,0.6234379555902163,0.50755
ENSG00000047457,CP,NAFE,0.9754686558690528,0.7887757527296555,0.4433824750647368,0.8739655450137713,
ENSG00000047579,DTNBP1,NAFE,0.6931206533465275,0.0168061674645168,0.7572331299745122,0.1178750926900941,
ENSG00000047617,ANO2,NAFE,0.1984813239026997,0.0212234342466138,0.6806517982281444,0.0657029347266338,
ENSG00000047621,C12orf4,NAFE,0.5071579176830214,0.9336652641635008,0.6883097723802241,0.8929854280538521,
ENSG00000047662,FAM184B,NAFE,0.9639913247955056,0.1682721999359314,0.576971254793242,0.5285105885982946,
ENSG00000047849,MAP4,NAFE,0.5414711959110454,0.2189593585339561,0.8851021719859654,0.6279460058183012,
ENSG00000047932,GOPC,NAFE,0.0362550081195764,0.2196069836798446,0.00164898788702,0.0080730021859598,
ENSG00000047936,ROS1,NAFE,0.8337588055012123,0.2389892985711261,0.6144643049286641,0.6502697854818944,
ENSG00000048028,USP28,NAFE,0.9397378107614718,0.0677152992809169,0.698399269213341,0.2981619794953884,
ENSG00000048052,HDAC9,NAFE,0.6926229825263754,0.5376304332288764,0.363486095456312,0.6384507875360503,
ENSG00000048162,NOP16,NAFE,0.6184399699308503,0.8678525247014661,0.7681155710860443,0.9443499532047742,
ENSG00000048342,CC2D2A,NAFE,0.0513852732191962,0.3582523926955545,0.050050855406269,0.044414984089981,
ENSG00000048392,RRM2B,NAFE,0.3949795163396962,0.7772602725262909,0.8253502695880846,0.8389741745741939,
ENSG00000048405,ZNF800,NAFE,0.2391072900153601,0.0755969656393332,0.8377326414242631,0.2190954702073833,
ENSG00000048462,TNFRSF17,NAFE,0.4358690417913341,0.6270250457691402,0.5906566511293105,0.7985599673613668,
ENSG00000048471,SNX29,NAFE,0.9353444778844028,0.3144393686439399,0.4275795796230245,0.6551804777951706,
ENSG00000048540,LMO3,NAFE,0.2343988964213425,0.5695902468654139,0.6242074368074209,0.4918356240964601,0.67003
ENSG00000048544,MRPS10,NAFE,0.7898871388770989,0.738742172614242,0.2311350411761227,0.6517875990613928,
ENSG00000048649,RSF1,NAFE,0.4645066309021213,0.3032562406869796,0.5539198162438506,0.5789089686275655,0.35773
ENSG00000048707,VPS13D,NAFE,0.5225137389689192,0.1650540784886321,0.1775529263524853,0.2464892649294375,0.51878
ENSG00000048740,CELF2,NAFE,0.1568152085996595,0.3679086886989818,0.61157248086205,0.4579675467620846,0.49012
ENSG00000048828,FAM120A,NAFE,0.2586693619404778,0.699319997704016,,0.5243562828262014,0.36745
ENSG00000048991,R3HDM1,NAFE,0.2655098583467587,0.8802046326580022,0.6119114341653247,0.7044359365704059,
ENSG00000049089,COL9A2,NAFE,0.7634401579352652,0.8648546315020105,0.0975943538243462,0.4135619163947832,
ENSG00000049130,KITLG,NAFE,0.8484795073116154,0.6746760765204165,,0.8675864283885741,
ENSG00000049167,ERCC8,NAFE,0.5647708857079685,0.2248046778842896,0.3507874412711509,0.4638816453643624,
ENSG00000049192,ADAMTS6,NAFE,0.0397369382537934,0.3306004397369069,0.6587218997541684,0.112595978658737,
ENSG00000049239,H6PD,NAFE,0.5146997480204745,0.1066262006514524,0.0622695843633595,0.1181534907078359,
ENSG00000049245,VAMP3,NAFE,0.7437801461873574,0.1532117747621876,0.1408841037175721,0.3054356635990782,
ENSG00000049246,PER3,NAFE,0.558680062405204,0.3525369299475416,0.3407578448916032,0.5813391350016528,
ENSG00000049247,UTS2,NAFE,0.1875892427013276,0.7356630733043475,0.1971532380484027,0.2603978569628792,
ENSG00000049249,TNFRSF9,NAFE,0.2513983300232502,0.3057641894315877,0.56606134510846,0.4617241224523485,
ENSG00000049283,EPN3,NAFE,0.954900390164344,0.0698116870112412,0.5692172474171981,0.272792260559326,
ENSG00000049323,LTBP1,NAFE,0.8059298368960269,0.061804672900007,0.1773883495150761,0.1329443845418516,
ENSG00000049449,RCN1,NAFE,0.8686897163098622,0.6504795681231497,0.2509892785650414,0.6195166280361396,
ENSG00000049540,ELN,NAFE,0.8885921567625665,0.4260968624075559,,0.7237080924238937,
ENSG00000049541,RFC2,NAFE,0.1845413621337819,0.2399326166744972,0.1048950414586794,0.1927225275690924,
ENSG00000049618,ARID1B,NAFE,0.4455070811117936,0.3328578194564473,0.0684119088459727,0.2520496622520902,0.98648
ENSG00000049656,CLPTM1L,NAFE,0.9070261208827084,0.766064044060766,0.3988970381163107,0.830941158882584,
ENSG00000049759,NEDD4L,NAFE,0.8627073860229022,0.0390306350795042,0.3325196276125375,0.1297307462720723,0.7
ENSG00000049860,HEXB,NAFE,0.5134626363895366,0.2790717001659297,0.8790965216627774,0.6588011226764072,
ENSG00000049883,PTCD2,NAFE,0.0845778260383621,0.8934455470599455,0.1270451393900457,0.1341233412610659,
ENSG00000050130,JKAMP,NAFE,0.8142093322048274,0.509711420636654,0.3641070826323863,0.6688317613006364,
ENSG00000050165,DKK3,NAFE,0.0688512714398333,0.4776706990159711,0.0501184184946381,0.0626248137093473,
ENSG00000050344,NFE2L3,NAFE,0.3190220317444801,0.6658162814584836,0.7045773505432992,0.7078571715992494,
ENSG00000050393,MCUR1,NAFE,0.5727288609365329,0.5837637597297423,0.4517984898321611,0.7193523636407401,
ENSG00000050405,LIMA1,NAFE,0.7117577995919515,0.6501746512113219,0.8772783523666748,0.9539429723478416,
ENSG00000050426,LETMD1,NAFE,0.6943653048462063,0.245729780024352,0.839862459756951,0.6299718907458132,
ENSG00000050438,SLC4A8,NAFE,0.476107563027867,0.0062562111748084,0.1091322893718691,0.0321921271404788,0.32209
ENSG00000050555,LAMC3,NAFE,0.6109674623756287,0.9650204817140724,0.2414508570717737,0.6199482289690812,
ENSG00000050628,PTGER3,NAFE,0.5055390302406099,0.091837116695498,0.2222429516102502,0.1309621499861014,0.34237
ENSG00000050730,TNIP3,NAFE,0.6180210369461201,0.4518089773773293,0.7260994365164136,0.8254548052598932,
ENSG00000050748,MAPK9,NAFE,0.1186896748838712,0.3684578761742858,0.679048072291067,0.303243633247747,0.19071
ENSG00000050767,COL23A1,NAFE,0.1719832590840226,0.2398363159924885,0.2805228525263834,0.1851306640330372,
ENSG00000050820,BCAR1,NAFE,0.5780232186803569,0.8741933499506718,0.6711854448056905,0.919986270828642,
ENSG00000051108,HERPUD1,NAFE,0.048475305945739,0.7259553139539358,0.3562644157706591,0.1156724458359201,
ENSG00000051128,HOMER3,NAFE,0.8840591381162891,0.487059323774947,0.1949782180910214,0.5219006482396671,
ENSG00000051180,RAD51,NAFE,0.8439674390420859,0.9270600444953294,,0.9785336613003796,0.81353
ENSG00000051341,POLQ,NAFE,0.0631794136421401,0.9225449073149384,0.1102657287201261,0.1054032527080591,0.20365
ENSG00000051382,PIK3CB,NAFE,0.2867620834448804,0.2624676010804564,0.7264883215683249,0.5138035267663232,
ENSG00000051523,CYBA,NAFE,0.4313665616969168,0.8397831733613981,0.3797177678972365,0.7743514303945611,
ENSG00000051620,HEBP2,NAFE,0.1796620156177232,0.0739846226049292,0.5538497273533812,0.2163924051809202,
ENSG00000051825,MPHOSPH9,NAFE,0.9691836486106334,0.5730226783474655,0.790863049926507,0.9418017705625388,
ENSG00000052126,PLEKHA5,NAFE,0.8174989985022654,0.3847589332220851,0.7774387555841727,0.7687783655511784,0.93016
ENSG00000052344,PRSS8,NAFE,0.0982368580774228,0.3878128543224814,0.8313752909991801,0.2836723930191887,
ENSG00000052723,SIKE1,NAFE,0.9981711193515131,0.2896113849725156,0.102294850240718,0.3092615237083601,
ENSG00000052749,RRP12,NAFE,0.0091309422559044,0.1329318181619295,0.9433006318101568,0.0311866859020736,0.81613
