Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,Epi25 DM p-value,Epi25 PTV p-value,G4E,Epi25 min p-value
ENSG00000125812,GZF1,NAFE,146,0.7287492643102511,0.6945232000860345,0.13399270627309984,0.24003965971391436,0.01675308388782032,0.6107161638478851,0.98947,0.47064,False,0.47064
ENSG00000125813,PAX1,NAFE,159,0.11119279666321638,0.9457658848189525,0.10573458602217953,0.003912243858367966,0.5812018348474317,0.1284020207208814,0.513,0.036611,False,0.036611
ENSG00000125814,NAPB,NAFE,54,0.2828194536615235,0.8858795324824112,0.8996191888985314,0.6381992860103256,0.3196872296084603,0.8268740205910943,0.81416,0.92816,True,0.81416
ENSG00000125815,CST8,NAFE,54,0.0004982080882493667,0.7570764869115234,0.11059569200291808,0.2659545431925607,0.7136747827073746,0.01122385534871009,,0.93688,False,0.93688
ENSG00000125817,CENPB,NAFE,79,0.7673489161410643,0.9610909714692047,0.05551035062738814,,0.00033041038279735447,0.22241548570269057,0.84487,,False,0.84487
ENSG00000125818,PSMF1,NAFE,78,0.9626074558226618,0.8238843666275433,0.5918605763706004,0.46443236239205277,0.521642214370509,0.9818578293285312,,0.81166,False,0.81166
ENSG00000125820,NKX2-2,NAFE,74,0.2968120473414087,0.4055667276267969,0.900219221649065,0.8964317334614542,0.18121725800876895,0.6160495610479768,0.66034,0.80856,False,0.66034
ENSG00000125823,CSTL1,NAFE,32,0.60417300517901,0.6949442214365085,0.492869878835149,0.6557195676371698,0.928364198271852,0.8772010422608202,,0.72167,False,0.72167
ENSG00000125826,RBCK1,NAFE,141,0.023882678838855958,0.6774024998851866,0.07404738917566404,0.4353718948222678,0.21034461861838147,0.12049766455296804,,0.9486,False,0.9486
ENSG00000125827,TMX4,NAFE,73,0.5000356227469724,0.33964529001749877,0.22304591154908768,0.11827575442176615,0.19532354777681357,0.651806607433514,,0.45959,False,0.45959
ENSG00000125831,CST11,NAFE,41,0.15650095591826638,0.5395946617374168,0.9009968269207337,0.7164221172388936,0.09831573089508179,0.5067844064058922,,0.89805,False,0.89805
ENSG00000125834,STK35,NAFE,47,0.5372320081875093,0.6233197222703233,0.682120543498183,,0.005806554402015866,0.875383602413377,0.078129,0.10665,False,0.078129
ENSG00000125835,SNRPB,NAFE,35,0.8488143105879866,0.19063701163028254,0.0483029077935228,0.03278231513600251,0.05819280443227618,0.03594069829979725,,0.52131,False,0.52131
ENSG00000125841,NRSN2,NAFE,64,0.7260121441123712,0.8876560418583486,0.1069219196302813,0.8610752450780993,0.05665236826486328,0.4542688060396446,,0.78812,False,0.78812
ENSG00000125843,AP5S1,NAFE,85,0.491828175016105,0.5981811600843281,0.8314547599913504,0.04148271017714537,0.919721471448578,0.5752388542504826,,0.081294,False,0.081294
ENSG00000125844,RRBP1,NAFE,293,0.9144069909191208,0.145995386080445,0.42872341666707736,0.5336331181317169,0.052600454601910894,0.6332828292514292,,0.44372,False,0.44372
ENSG00000125845,BMP2,NAFE,91,0.2970907466409086,0.6534347959695034,0.31732389747766504,0.95298363092401,0.5434092326406685,0.615758374618516,,0.6248,False,0.6248
ENSG00000125846,ZNF133,NAFE,136,0.957738786588014,0.7518973128310235,0.3679802842002924,0.6563811082065896,0.04503733987700749,0.8656218965880671,,0.532,False,0.532
ENSG00000125848,FLRT3,NAFE,126,0.05279204042488746,0.27379293729019705,0.7149172262246584,0.05239805613157953,0.587707124618658,0.1697276190134441,,0.15745,False,0.15745
ENSG00000125850,OVOL2,NAFE,64,0.5085564359937724,0.23148558747014703,0.43832918716004987,0.3444638447532773,0.07066470495399518,0.41099210803020036,0.63411,0.65062,False,0.63411
ENSG00000125851,PCSK2,NAFE,103,0.3761420590324256,0.8777230569443042,0.3386629936217378,,7.955248412484789e-06,0.42638874918047187,0.96497,,False,0.96497
ENSG00000125861,GFRA4,NAFE,31,0.1760184358767255,0.7120975090163754,0.7854903269103568,0.5883923059724205,0.07061561271531974,0.4789498354381021,,0.19614,False,0.19614
ENSG00000125863,MKKS,NAFE,152,0.9498625659685925,0.6733601281388397,0.7053836608088716,0.2417941518549618,0.10089248416459325,0.9795475984227227,,0.65101,False,0.65101
ENSG00000125864,BFSP1,NAFE,157,0.034955989918776534,0.11830594073456352,0.5183289519481751,0.9184361155138898,0.009369612826883335,0.07313223606385336,,0.74,False,0.74
ENSG00000125868,DSTN,NAFE,33,0.38766106242937115,0.9397946131293535,0.9635793589122912,0.6556250153194254,0.19656236868600438,0.9315644539712613,,0.96279,False,0.96279
ENSG00000125869,LAMP5,NAFE,83,0.7645242817974104,0.9320709959304894,0.39983537342796727,0.9079442081656655,0.005631830374635633,0.699173505903618,,0.29123,False,0.29123
ENSG00000125871,MGME1,NAFE,104,0.500965491379405,0.875493968080975,0.4306702039335937,0.02932659980134886,0.9224593248027348,0.4848481660333591,,0.21783,False,0.21783
ENSG00000125872,LRRN4,NAFE,184,0.2988978171865944,0.08304586741908032,0.11323245770869927,0.9493407888999512,6.0256168422710254e-05,0.09500668494858579,,0.7714,False,0.7714
ENSG00000125875,TBC1D20,NAFE,92,0.08217233006878474,0.8211680384529633,0.955364883470299,0.7827585974378297,0.40372874657702884,0.2218838402512846,,0.40185,True,0.40185
ENSG00000125877,ITPA,NAFE,55,0.8473842422492326,0.35450781742111726,0.5656857501237088,0.598840874941237,0.24234931125958264,0.827304776389337,,0.80915,True,0.80915
ENSG00000125879,OTOR,NAFE,33,0.4020090298545078,0.7036535118136609,0.430394329881697,0.7151171949084636,0.06598858263290168,0.8290682619007673,,0.30558,False,0.30558
ENSG00000125885,MCM8,NAFE,207,0.10719497317595218,0.15424472428985891,0.6826310056898834,0.4051715671842717,0.011086284759643936,0.29085438600524505,,0.81723,False,0.81723
ENSG00000125895,TMEM74B,NAFE,68,0.6356099483736184,0.058769284235779026,0.3740715971204983,0.6286136170359607,0.0750642385451996,0.2652203708181934,,,False,
ENSG00000125898,FAM110A,NAFE,71,0.11110234556210902,0.964927241957066,0.5723524351067029,0.48026984088382174,0.374574869172007,0.5573969097859498,0.53527,0.95187,False,0.53527
ENSG00000125900,SIRPD,NAFE,51,0.2037756629209813,0.6982487034321041,0.912334178965948,0.04156914691714006,0.4800115150399913,0.2453579459103385,,0.25073,False,0.25073
ENSG00000125901,MRPS26,NAFE,48,0.5442129708918542,0.9297891906844731,0.47999962963284426,0.980698416308418,0.026817384864879196,0.6992183037250178,,0.5094,False,0.5094
ENSG00000125903,DEFB129,NAFE,31,0.5682306191605349,0.7676295036665248,0.29200912680463315,0.34596472124246114,0.504312021124825,0.7644208178700873,,,False,
ENSG00000125910,S1PR4,NAFE,101,0.3730007635322178,0.9684073578464156,0.8744678608725801,,5.702989574468179e-09,0.8212843609125066,,,False,
ENSG00000125912,NCLN,NAFE,115,0.479567595256555,0.6046701974426449,0.27852986805097824,0.03969986578233187,0.22214097715077893,0.2249056371524258,,0.14632,False,0.14632
ENSG00000125944,HNRNPR,NAFE,74,0.6260939863196524,0.8339417509043835,0.43930036665741146,0.8289677005366864,0.20185097800571497,0.8492050543112168,0.95682,0.75852,True,0.75852
ENSG00000125945,ZNF436,NAFE,93,0.6366970888715773,0.7200467727870317,0.9102437373809036,0.05510247380792544,0.43658623987537326,0.44736425978461736,,0.16867,False,0.16867
ENSG00000125965,GDF5,NAFE,182,0.4389488829501721,0.45415812518766596,0.9212816647856168,0.028707707662106344,0.5712889295215166,0.3841820904338877,0.80049,0.16729,False,0.16729
ENSG00000125966,MMP24,NAFE,125,0.4203729782499388,0.4033099202171704,0.3780473372464268,0.5075318650311367,0.11004120146842737,0.6267446996345507,,0.88311,False,0.88311
ENSG00000125967,NECAB3,NAFE,103,0.024379556803312687,0.305852874281242,0.7774154557124321,0.4195232793797168,0.15173207052482193,0.14230609227412946,,0.87232,False,0.87232
ENSG00000125968,ID1,NAFE,80,0.10280649312344499,0.7385043568066048,0.998526650460577,0.007122766167138977,0.19381343832077405,0.026178434783991518,,0.013718,False,0.013718
ENSG00000125970,RALY,NAFE,67,0.4729451684902146,0.5921199733226745,0.6505346278783517,,8.516319308606063e-06,0.6826393299365265,,,False,
ENSG00000125975,C20orf173,NAFE,52,0.01403135042663655,0.07527846255481153,0.09314704442344411,0.19013374515944434,0.028157074413484768,0.022341034377214252,,0.15835,False,0.15835
ENSG00000125977,EIF2S2,NAFE,35,0.5682354446290022,0.8640188062109964,0.9002691171969799,,0.09877131043547469,0.9374721374160189,0.36571,,False,0.36571
ENSG00000125991,ERGIC3,NAFE,82,0.757759889818073,0.23224177676692231,0.04746391315544913,0.30806766033208044,0.11281477536408141,0.2227372861645816,,0.36097,False,0.36097
ENSG00000125998,FAM83C,NAFE,274,0.6322823112160108,0.4719720941251112,0.8338411354187647,0.48391471850709766,0.0008287713036406578,0.8458747489129813,,0.67709,False,0.67709
ENSG00000125999,BPIFB1,NAFE,117,0.5584337408914883,0.9253657187077453,0.9389188687904462,0.1942177758194879,0.35647897047203325,0.9639844301905885,,0.97829,False,0.97829
ENSG00000126001,CEP250,NAFE,622,0.30262635647375186,0.5340930045588062,0.36713064305939325,0.029421977274578157,0.002445965931942478,0.5704748293332106,,0.93629,False,0.93629
ENSG00000126003,PLAGL2,NAFE,81,0.8104830954074582,0.7113175081497825,0.7183548283115315,0.29199244790791257,0.8246388773493403,0.919047722036019,0.23919,0.3999,False,0.23919
ENSG00000126062,TMEM115,NAFE,57,0.2907164785843803,0.012521215962990795,0.6577347079291701,0.8311433329874356,0.29204634669065427,0.14795241454864153,0.35259,0.676,False,0.35259
ENSG00000126067,PSMB2,NAFE,46,0.020383970146187095,0.894124667326178,0.16153698648378667,0.28076362094804036,0.01125487529712074,0.15250636614472085,0.35043,0.93845,False,0.35043
ENSG00000126070,AGO3,NAFE,62,0.12448617761412088,0.580815113543051,0.24733154314363293,0.5302465717103175,0.03180505645051362,0.2885044097214331,0.083712,0.15168,False,0.083712
ENSG00000126088,UROD,NAFE,97,0.9679989782845039,0.8689579179312638,0.43899700626173255,0.0369415522456101,0.6865910593909559,0.7416055494742625,,0.51366,False,0.51366
ENSG00000126091,ST3GAL3,NAFE,92,0.3381653466474639,0.08025893556667567,0.34748892951812593,0.22828657611218345,0.30677178875302946,0.3406303468935952,,0.23703,True,0.23703
ENSG00000126106,TMEM53,NAFE,85,0.9641563555217196,0.8217823423953863,0.9322502479262297,0.8416575882924608,0.08809315532119665,0.9425885742759672,,0.51209,False,0.51209
ENSG00000126107,HECTD3,NAFE,177,0.938846459675265,0.7800405738318872,0.9237806781294549,0.3375447177313987,0.08414042711244309,0.9988217574350968,0.49154,0.50802,False,0.49154
ENSG00000126215,XRCC3,NAFE,135,0.07647616930506339,0.8573883396783222,0.7671599904193952,0.13680257099518042,0.0003187156389480299,0.0638257738023789,,0.070983,False,0.070983
ENSG00000126216,TUBGCP3,NAFE,154,0.6525283240647105,0.3447618320498478,0.6897248765712389,0.059906732590859046,0.9072750240827135,0.6498941996164114,0.55199,0.50963,False,0.50963
ENSG00000126217,MCF2L,NAFE,288,0.1487838481381313,0.6590674700061869,0.4690136850432095,0.6770315600324075,0.03571066577951153,0.5425216448010943,,0.47905,False,0.47905
ENSG00000126218,F10,NAFE,140,0.5367564163564793,0.20823535160239526,0.17676184979363763,0.25805876250412696,0.19016143334935157,0.39780576985449917,,0.62187,False,0.62187
ENSG00000126226,PCID2,NAFE,94,0.6731301610501494,0.032896999938291815,0.9011815061157832,0.017917329906124012,0.24605823297183002,0.2048432284407661,0.66093,0.14782,False,0.14782
ENSG00000126231,PROZ,NAFE,138,0.7096365736390147,0.9703691300892971,0.2914920842959613,0.053913486062494055,0.08827016259406202,0.7875074926088926,,0.2659,False,0.2659
ENSG00000126243,LRFN3,NAFE,92,0.7304268895027566,0.6533771677566254,0.896173596205196,0.9012545580019771,0.3469993082932413,0.9699199367222429,0.93212,0.82834,False,0.82834
ENSG00000126246,IGFLR1,NAFE,141,0.5836572600791741,0.6679036120988157,0.5673321784242042,0.7720391884596974,0.7362683233835161,0.9368462463506604,,0.56359,False,0.56359
ENSG00000126247,CAPNS1,NAFE,45,0.9511167892587331,0.832995425762758,0.2603356522899798,0.029769714550635436,0.553620651225105,0.5209275788070964,,0.25575,False,0.25575
ENSG00000126249,PDCD2L,NAFE,41,0.4419443129105307,0.15939560761351082,0.6817367768422823,0.34388521948797723,0.744950898587643,0.49427667562784516,,0.39967,False,0.39967
ENSG00000126254,RBM42,NAFE,70,0.26837472766728104,0.7331135792604644,0.6554341641189014,,0.011534539781030063,0.6351854867933961,0.08999,0.53363,False,0.08999
ENSG00000126259,KIRREL2,NAFE,197,0.04334088224805541,0.5469804465139212,0.18434105249193772,0.00487821187641397,0.224092244929979,0.06917133013586536,0.65882,0.27699,False,0.27699
ENSG00000126261,UBA2,NAFE,62,0.1471124491792978,0.6324179879459462,0.3514877247362639,,0.08980473684969488,0.3323815673837945,0.4053,,False,0.4053
ENSG00000126262,FFAR2,NAFE,119,0.40671971950582353,0.7478879939354439,0.46372641387692237,0.5995632617866372,0.0433792207663435,0.814320352270029,,,False,
ENSG00000126264,HCST,NAFE,30,0.5768469490313826,0.18624380133683266,0.058381953675383895,0.47784726199035266,0.0049621221426276365,0.15293375376879106,0.33793,0.49279,False,0.33793
ENSG00000126266,FFAR1,NAFE,91,0.4306827369010542,0.43171571317282964,0.8733098965179171,0.07172197184713529,0.15063661477228882,0.8135053357624054,,0.82454,False,0.82454
ENSG00000126337,KRT36,NAFE,148,0.5854760964374678,0.5026456283023579,0.5228635276551371,0.3258024906860185,0.04805233640070148,0.8919578484848208,,0.45098,False,0.45098
ENSG00000126351,THRA,NAFE,67,0.011615547723791184,0.21515950761853236,0.11082962818690799,0.0015353957219252064,0.2524860503771941,0.006937592711295814,0.045163,0.084232,False,0.045163
ENSG00000126353,CCR7,NAFE,89,0.11363187628434791,0.9925139080289163,0.38226677527949793,,8.571319335245328e-05,0.353281304618011,0.96477,,False,0.96477
ENSG00000126368,NR1D1,NAFE,137,0.8506913713845944,0.6757275965391171,0.9738218052808063,,3.872366150251264e-09,0.9784848451037206,0.56194,,False,0.56194
ENSG00000126391,FRMD8,NAFE,114,0.40398020708114357,0.682858952543505,0.9577551150358372,0.36972811062811506,0.008644307916589418,0.47576712387664266,,0.1002,False,0.1002
ENSG00000126432,PRDX5,NAFE,57,0.08057809496856087,0.9758706167127154,0.8306824882362225,0.02264202851142515,0.6351699335243718,0.14693309552395983,,0.24311,False,0.24311
ENSG00000126456,IRF3,NAFE,139,0.9759242689153118,0.28012446125743146,0.010475080775097982,0.8165361273352703,0.059096405641006565,0.03739228599943765,,0.16459,False,0.16459
ENSG00000126457,PRMT1,NAFE,54,0.8637447057100117,0.3784874427259838,0.6573874971729194,0.7095310917832383,0.10573633773000331,0.8234329592085079,0.27715,0.6193,False,0.27715
ENSG00000126458,RRAS,NAFE,27,0.7785586106838694,0.8474067650386612,0.4455341588450362,0.2425394848797175,0.6865509738368287,0.794444156597094,,0.24526,False,0.24526
ENSG00000126460,PRRG2,NAFE,63,0.7342124112978456,0.18619119826207317,0.882069813729064,0.3900173675616978,0.03683484236482839,0.4620906515828289,,0.068757,False,0.068757
ENSG00000126461,SCAF1,NAFE,254,0.18096184393783327,0.7177129252507508,0.6528713097622754,0.07294599472016751,0.34494099432040926,0.27725964630867467,,0.23919,False,0.23919
ENSG00000126464,PRR12,NAFE,385,0.11597543394039232,0.09208760360050791,0.4405815849476047,0.5934921813625542,0.04635524186313512,0.16310561913871255,,0.53418,False,0.53418
ENSG00000126467,TSKS,NAFE,167,0.6518502544853466,0.2675405322373678,0.8285058429606686,0.02041832505413586,0.7528070377756773,0.3631301923544613,,0.83339,False,0.83339
ENSG00000126500,FLRT1,NAFE,191,0.9711390072531274,0.9330774742825765,0.012424169789465346,0.16270620117188805,3.0622155762600556e-07,0.9687954215012059,,0.34569,False,0.34569
ENSG00000126522,ASL,NAFE,97,0.8324678293228864,0.2796054075578643,0.42450794497273026,0.7892382750400007,0.012059352237171238,0.6150645204676136,,0.64421,False,0.64421
ENSG00000126524,SBDS,NAFE,93,0.9361366794148938,0.7620810779302885,0.007186582609910593,0.7618673520050072,0.2897389926570151,0.10787490212271376,,0.99493,False,0.99493
ENSG00000126545,CSN1S1,NAFE,47,0.4123876279929638,0.345575255736983,0.4686228658623306,0.927094383497457,0.04085093916588155,0.4783016658702932,,0.7822,False,0.7822
ENSG00000126549,STATH,NAFE,25,0.6408964357395948,0.1576592114323665,0.8427322745165944,0.8992093515181738,0.33338260729850466,0.5746048895882174,,0.97724,False,0.97724
ENSG00000126561,STAT5A,NAFE,146,0.6493266938136179,0.946561125265811,0.3486922954989905,0.04984574326253455,0.7670156303636483,0.5842746175462746,0.25006,0.13309,False,0.13309
ENSG00000126562,WNK4,NAFE,334,0.09295382606957572,0.2902073153962914,0.9679220309879903,0.035350885347093054,0.02231422630058426,0.4167045396226292,,0.30688,False,0.30688
ENSG00000126581,BECN1,NAFE,71,0.04301775850255583,0.31469619373454144,0.42047504796597424,0.22895027119995806,0.3759162499287767,0.25482395513781236,,0.67121,False,0.67121
ENSG00000126583,PRKCG,NAFE,123,0.7751104004841658,0.27154022824954477,0.6201491446320775,0.7030181961597808,0.0360200559579505,0.6439725893358785,0.23529,0.47885,False,0.23529
ENSG00000126602,TRAP1,NAFE,308,0.4925739967762237,0.9671254717765558,0.15838298779627613,0.023565438899952374,0.4718255584039053,0.3902445409107925,,0.11362,False,0.11362
ENSG00000126603,GLIS2,NAFE,152,0.7644164330145188,0.013505761217709893,0.21694261216870875,0.8507256629523945,0.3875551285400889,0.06887937814148064,,0.72716,False,0.72716
ENSG00000126653,NSRP1,NAFE,122,0.9040434313216917,0.3329295780187973,0.20486413124191916,0.42094027415608903,0.050027999118296466,0.5325294590515578,,0.93325,True,0.93325
ENSG00000126698,DNAJC8,NAFE,36,0.3782083392243465,0.045635833203651825,0.6362956771449217,0.6331528699365658,0.280103321656512,0.2583232505770323,0.5313,0.94561,False,0.5313
ENSG00000126705,AHDC1,NAFE,355,0.671391556261116,0.669209696825294,0.16273292583231122,0.8370400684760269,0.3330859470966234,0.6210827479844978,,0.62866,True,0.62866
ENSG00000126709,IFI6,NAFE,26,0.047174728731428514,0.6679710329796161,0.4166359631272992,,0.001596885242332841,0.1658006896072148,0.79483,,False,0.79483
ENSG00000126746,ZNF384,NAFE,131,0.8555560668027726,0.9852967762217297,0.03454772058604353,,2.941208568891356e-05,0.1980685906063111,0.90496,,False,0.90496
ENSG00000126749,EMG1,NAFE,59,0.10210200439027109,0.6023249150063592,0.823617157123073,0.0038393175114279643,0.5927110867628355,0.10591635007671907,,0.16359,False,0.16359
ENSG00000126773,PCNX4,NAFE,332,0.06660889410940529,0.246482731891193,0.47576459595423437,0.024706743225904545,0.028134976516518646,0.2052067071529543,,0.5629,False,0.5629
ENSG00000126775,ATG14,NAFE,115,0.24044167012955184,0.008358908539518567,0.04192174938879093,0.1458576907234814,0.3751326876570762,0.024001264815282936,,0.25127,False,0.25127
ENSG00000126777,KTN1,NAFE,166,0.13820920588189148,0.21048384322120473,0.12666402741878566,0.3308109966893774,0.03084386370836405,0.2652555987116086,,0.68056,False,0.68056
ENSG00000126778,SIX1,NAFE,56,0.9219768457009562,0.2763792645898183,0.44256762693306295,,0.000326177281093978,0.4912296265762086,0.89966,,False,0.89966
ENSG00000126785,RHOJ,NAFE,49,0.7847938187308385,0.974976150994276,0.48507941937272125,0.2486378484831985,0.7149946705167134,0.8759239813138731,,0.23503,False,0.23503
ENSG00000126787,DLGAP5,NAFE,209,0.34281684318751116,0.3593691896524318,0.537559699214573,0.020249840011829896,0.1857363086927342,0.5352436992965175,,0.31021,False,0.31021
ENSG00000126790,L3HYPDH,NAFE,86,0.551643144683873,0.22441118880321553,0.17120823675960958,0.004431091482719068,0.510040045106622,0.15918749168597157,,0.59173,False,0.59173
ENSG00000126803,HSPA2,NAFE,117,0.9290432546537347,0.7868408896616945,0.8391539530985337,0.28717946089817403,0.5401244345616965,0.9862617559086413,,0.25259,False,0.25259
ENSG00000126804,ZBTB1,NAFE,124,0.5121389368431487,0.38572716795930406,0.24958916680613757,0.20629682919134448,0.8431647765744342,0.4697837853682453,0.44556,0.22006,False,0.22006
ENSG00000126814,TRMT5,NAFE,118,0.5437395513317739,0.33514933751496967,0.6755077898108757,0.01754695214016751,0.7945924901174743,0.4595825954260938,,0.2409,False,0.2409
ENSG00000126821,SGPP1,NAFE,62,0.012380697641869774,0.5683543160611977,0.47037905640699196,0.9869938768871975,0.5400665235818402,0.05276785214776662,0.48197,0.50725,False,0.48197
ENSG00000126822,PLEKHG3,NAFE,347,0.9454024967852181,0.8918711899806591,0.4098548837468827,0.13319000472033385,0.1456093419330473,0.9233035963904367,,0.068153,False,0.068153
ENSG00000126838,PZP,NAFE,378,0.009536811689636337,0.3281489918367575,0.32480409332986226,0.02179193579989269,0.027671598555052912,0.06474044922568135,,0.95719,False,0.95719
ENSG00000126856,PRDM7,NAFE,144,0.24957035851723533,0.6258360543709001,0.10630371946576272,0.5356468094964308,0.001867187829415805,0.17979996082650418,,0.34698,False,0.34698
ENSG00000126858,RHOT1,NAFE,75,0.35805209182247244,0.9342285395085599,0.4629706877923401,0.9201656783255199,0.2777819481685844,0.8028301244060674,,0.90956,False,0.90956
ENSG00000126860,EVI2A,NAFE,39,0.7229277181628664,0.6275253312951216,0.20650262424492052,0.19970573280488169,0.9516305824109066,0.622265949575504,,0.76606,False,0.76606
ENSG00000126861,OMG,NAFE,85,0.3829380918339059,0.6904987799584403,0.1632801584699347,0.8018300400575226,0.1428751459783371,0.39824513733990835,,0.16121,False,0.16121
ENSG00000126878,AIF1L,NAFE,36,0.9086318746242092,0.1863957358013183,0.20707016338880127,0.020213351028462223,0.3624396148929996,0.18902795377801526,,0.059963,False,0.059963
ENSG00000126882,FAM78A,NAFE,60,0.29501025676627124,0.34157788723732674,0.03337362459076794,0.36995723674596226,0.0011582392024872235,0.06630470409940294,0.53014,0.49069,False,0.49069
ENSG00000126883,NUP214,NAFE,554,0.8406525887849703,0.12426885730712213,0.5842859373870175,0.00013183639158908394,0.7116928671236867,0.09152266852909077,,0.041459,True,0.041459
ENSG00000126934,MAP2K2,NAFE,98,0.6063022615258848,0.3558618824094495,0.03783179086913376,0.4129211662652985,0.008040205905421328,0.11477487359133327,,0.4234,True,0.4234
ENSG00000127022,CANX,NAFE,84,0.36592201933227697,0.3631759970151629,0.9972599972927787,0.9508168295609284,0.46735314997112976,0.8031009178377613,,0.08026,False,0.08026
ENSG00000127054,INTS11,NAFE,194,0.43494947576242826,0.4659849549739158,0.4884645637025433,0.08840497439001936,0.02450881812002051,0.7844368870529467,,0.50019,True,0.50019
ENSG00000127074,RGS13,NAFE,37,0.945554013101205,0.6591963862768286,0.4119414474411761,0.2638717883586495,0.01425923019370706,0.49106415697140904,,0.15041,False,0.15041
ENSG00000127080,IPPK,NAFE,97,0.6634758814873405,0.9236001021813608,0.9104650502673023,0.9210937902323877,0.2280629660569127,0.9765713103686388,,0.61531,False,0.61531
ENSG00000127081,ZNF484,NAFE,180,0.2686520159009878,0.14859890654890381,0.8216635188428811,0.5031251329434636,0.0003245048742697857,0.3661733890164053,,0.81437,False,0.81437
ENSG00000127083,OMD,NAFE,102,0.7868513462816539,0.48039320731779867,0.19806419332623176,0.008059210198740946,0.7615788547641519,0.3105075264227164,,0.033119,False,0.033119
ENSG00000127084,FGD3,NAFE,209,0.49858782866469387,0.9758069488997061,0.7765230424172003,0.29068017717762923,0.11174146477945184,0.9718886618711463,0.86791,0.93076,False,0.86791
ENSG00000127124,HIVEP3,NAFE,590,0.39737170190289717,0.8313260480281879,0.002338754925294162,0.4399705490793143,0.011593569778986871,0.03549951356505214,,0.6275,False,0.6275
ENSG00000127125,PPCS,NAFE,56,0.7738937571386358,0.3064843678463698,0.17813179673131066,0.2976514076119682,0.18641305557546445,0.3925917939710623,0.88916,0.99411,False,0.88916
ENSG00000127129,EDN2,NAFE,46,0.22062414265157784,0.9333593176066686,0.3143311772683956,,0.0008305551447201086,0.2684085301419924,,,False,
ENSG00000127152,BCL11B,NAFE,93,0.37178201970070623,0.011115242986004957,0.5310025954376016,0.854277063726828,0.6958774010804427,0.08471192772676542,0.077015,0.49435,False,0.077015
ENSG00000127191,TRAF2,NAFE,141,0.8425573770332757,0.4452776988727749,0.247211531192405,0.3489301360836088,0.3970365463384099,0.7707575110295811,0.48702,0.77954,False,0.48702
ENSG00000127220,ABHD8,NAFE,101,0.3709372946166807,0.9993162248733276,0.6086012181107454,0.08558114034228509,0.70044981668333,0.5924250483632434,0.97807,0.14236,False,0.14236
ENSG00000127241,MASP1,NAFE,203,0.005740669781686113,0.39564540031006945,0.04568611687697959,0.07434260068233414,0.760009344659484,0.0026315084553080077,,0.12697,False,0.12697
ENSG00000127249,ATP13A4,NAFE,308,0.007485478973482669,0.76037566050268,0.531357382290953,0.005401841328877417,0.4250973839065424,0.04547304457883821,,0.077942,False,0.077942
ENSG00000127311,HELB,NAFE,263,0.18550800301029907,0.37495121922385966,0.021939199320664158,0.08464056395839728,0.006479424279170338,0.12533811790442673,,0.47929,False,0.47929
ENSG00000127318,IL22,NAFE,39,0.3597479622179066,0.20410465184397275,0.395080099866844,,0.5321683072239578,0.6318994703671356,,,False,
ENSG00000127324,TSPAN8,NAFE,61,0.5741539806850571,0.23775773763712513,0.460681825297101,0.8370301366608174,0.1347796945682727,0.6964800210663653,,0.27743,False,0.27743
ENSG00000127325,BEST3,NAFE,173,0.42150871139960144,0.7557234065277652,0.5522833294495404,0.15572739815590564,0.02319365200706284,0.9173189709324634,,0.3442,False,0.3442
ENSG00000127328,RAB3IP,NAFE,80,0.20359044539564847,0.13315480433167795,0.9658872278079137,0.6118187385127773,0.007170333673694032,0.19490233925923836,,0.16982,False,0.16982
ENSG00000127329,PTPRB,NAFE,460,0.2815011899006974,0.21033541212635434,0.8094050448586516,0.21510973753831023,0.7118990022860214,0.005165744469533696,,0.0041649,False,0.0041649
ENSG00000127334,DYRK2,NAFE,109,0.6316092367113625,0.8761912109902399,0.9498446823162634,,1.1254030526681482e-07,0.9648419667116149,,,False,
ENSG00000127337,YEATS4,NAFE,29,0.19968146662947855,0.9614891414644845,0.6480210222579288,0.2886665120651242,0.9171904929132291,0.6286579754171224,0.88463,0.33482,False,0.33482
ENSG00000127362,TAS2R3,NAFE,87,0.7930079904187716,0.21281271209011238,0.3862591099264102,0.8500105139741344,0.015478421530379814,0.4708157282552041,,0.19693,False,0.19693
ENSG00000127364,TAS2R4,NAFE,94,0.5565312826351156,0.04860877155702102,0.35157767934298567,0.04667592401330365,0.4244696211653305,0.1908169001553598,,0.47825,False,0.47825
ENSG00000127366,TAS2R5,NAFE,71,0.0527805201338302,0.6757563223080496,0.4208868205900349,0.43682478902422184,0.050895947565691296,0.10701839073717966,,0.39878,False,0.39878
ENSG00000127377,CRYGN,NAFE,36,0.31991021137935693,0.8190859477966884,0.6372074290495899,0.33093879132598303,0.9940247792481268,0.7427602367611572,,0.53535,False,0.53535
ENSG00000127399,LRRC61,NAFE,95,0.1097134072535828,0.14824869255472542,0.5378114973116279,0.9329912394596291,0.7341792966927474,0.40733123564324963,,0.46678,False,0.46678
ENSG00000127412,TRPV5,NAFE,215,0.13698541081455534,0.41827662776187047,0.6503028493433245,0.0032520527103168124,0.8997087224198783,0.16785066317017094,,0.032383,False,0.032383
ENSG00000127415,IDUA,NAFE,164,0.113054773811993,0.8322574337657647,0.07240960924181576,0.037996505754208494,0.2758607039967126,0.15421038669928883,,0.70188,False,0.70188
