gene_id	gene_name	g4e	p_unified	epi25_min_p	meta_sig
ENSG00000126001	CEP250	False	0.3859384834065576	0.43327	False
ENSG00000126003	PLAGL2	False	0.16157600649814766	0.026247	False
ENSG00000126062	TMEM115	False	0.14795241454864153	0.11384	False
ENSG00000126067	PSMB2	False	0.06648620185061521	0.0023536	False
ENSG00000126070	AGO3	False	0.16673505969732888	0.025924	False
ENSG00000126088	UROD	False	0.046052425837187	0.32129	False
ENSG00000126091	ST3GAL3	True	0.3406303468935952	0.23703	False
ENSG00000126106	TMEM53	False	0.011477118872833083	0.063233	False
ENSG00000126107	HECTD3	False	0.20545577949313007	0.092295	False
ENSG00000126214	KLC1	False	0.5591448547192401	0.08634	False
ENSG00000126215	XRCC3	False	0.0638257738023789	0.070983	False
ENSG00000126216	TUBGCP3	False	0.6498941996164114	0.16192	False
ENSG00000126217	MCF2L	False	0.2941135507414914	0.14454	False
ENSG00000126218	F10	False	0.39780576985449917	0.15666	False
ENSG00000126226	PCID2	False	0.2048432284407661	0.017915	False
ENSG00000126231	PROZ	False	0.4433454498655518	0.2659	False
ENSG00000126233	SLURP1	False	0.25688565325819374	0.29913	False
ENSG00000126243	LRFN3	False	0.6839619127513825	0.34169	False
ENSG00000126246	IGFLR1	False	0.8623477501284859	0.37361	False
ENSG00000126247	CAPNS1	False	0.41094987729987714	0.25575	False
ENSG00000126249	PDCD2L	False	0.03925095937051428	0.39967	False
ENSG00000126254	RBM42	False	0.17689862604053078	0.08999	False
ENSG00000126259	KIRREL2	False	0.06917133013586536	0.17703	False
ENSG00000126261	UBA2	False	0.3323815673837945	0.013061	False
ENSG00000126262	FFAR2	False	0.2920341600297754		False
ENSG00000126264	HCST	False	0.14329687653158657	0.099914	False
ENSG00000126266	FFAR1	False	0.679614373590417	0.24457	False
ENSG00000126267	COX6B1	False	0.209227516236808		False
ENSG00000126337	KRT36	False	0.3982782429630751	0.45098	False
ENSG00000126351	THRA	False	0.006937592711295814	0.045163	False
ENSG00000126353	CCR7	False	0.06442502612216935	0.054002	False
ENSG00000126368	NR1D1	False	0.45693611997706285	0.51272	False
ENSG00000126391	FRMD8	False	0.47576712387664266	0.1002	False
ENSG00000126432	PRDX5	False	0.14693309552395983	0.24311	False
ENSG00000126456	IRF3	False	0.02689648306066837	0.046704	False
ENSG00000126457	PRMT1	False	0.4349275622048858	0.066163	False
ENSG00000126458	RRAS	False	0.4385685770766524	0.24526	False
ENSG00000126460	PRRG2	False	0.30855277014544735	0.0098347	False
ENSG00000126461	SCAF1	False	0.27725964630867467	0.11614	False
ENSG00000126464	PRR12	False	0.04355726878441147	0.19005	False
ENSG00000126467	TSKS	False	0.3343141128450763	0.61328	False
ENSG00000126500	FLRT1	False	0.10926957470921078	0.20247	False
ENSG00000126522	ASL	False	0.6150645204676136	0.60113	False
ENSG00000126524	SBDS	False	0.0009339636062950776	0.54081	False
ENSG00000126545	CSN1S1	False	0.24537863154861028	0.38039	False
ENSG00000126549	STATH	False	0.35415201949935937	0.71969	False
ENSG00000126561	STAT5A	False	0.16933981634709622	0.13309	False
ENSG00000126562	WNK4	False	0.02654508385861752	0.080456	False
ENSG00000126581	BECN1	False	0.10355212430335092	0.55167	False
ENSG00000126583	PRKCG	False	0.5467848209554959	0.18394	False
ENSG00000126602	TRAP1	False	0.3902445409107925	0.10075	False
ENSG00000126603	GLIS2	False	0.06887937814148064	0.32676	False
ENSG00000126653	NSRP1	True	0.006430697579607264	0.095955	False
ENSG00000126698	DNAJC8	False	0.018184965365165753	0.010454	False
ENSG00000126705	AHDC1	True	0.07931669067807923	0.29364	False
ENSG00000126709	IFI6	False	0.0019776474625424322	0.037836	False
ENSG00000126746	ZNF384	False	0.03441977932141159	0.51313	False
ENSG00000126749	EMG1	False	0.10591635007671907	0.10304	False
ENSG00000126773	PCNX4	False	0.2052067071529543	0.49831	False
ENSG00000126775	ATG14	False	0.024001264815282936	0.25127	False
ENSG00000126777	KTN1	False	0.2652555987116086	0.31032	False
ENSG00000126778	SIX1	False	0.08983918790732026	0.65398	False
ENSG00000126785	RHOJ	False	0.34119328489879014	0.15315	False
ENSG00000126787	DLGAP5	False	0.34561390146011833	0.13903	False
ENSG00000126790	L3HYPDH	False	0.15918749168597157	0.15596	False
ENSG00000126803	HSPA2	False	0.6746196996467679	0.077035	False
ENSG00000126804	ZBTB1	False	0.20055156968253843	0.22006	False
ENSG00000126814	TRMT5	False	0.42272653821323136	0.22432	False
ENSG00000126821	SGPP1	False	0.047343572266836595	0.027965	False
ENSG00000126822	PLEKHG3	False	0.24488635791798136	0.068032	False
ENSG00000126838	PZP	False	0.06474044922568135	0.056336	False
ENSG00000126856	PRDM7	False	0.006889163006037875	0.1971	False
ENSG00000126858	RHOT1	False	0.05060740406753015	0.060519	False
ENSG00000126860	EVI2A	False	0.622265949575504	0.48808	False
ENSG00000126861	OMG	False	0.09083830549506287	0.16121	False
ENSG00000126878	AIF1L	False	0.18902795377801526	0.059963	False
ENSG00000126882	FAM78A	False	0.06630470409940294	0.28589	False
ENSG00000126883	NUP214	True	0.09152266852909077	0.041459	False
ENSG00000126934	MAP2K2	True	0.07307472421046576	0.34447	False
ENSG00000127022	CANX	False	0.00014767510673043457	0.0018737	False
ENSG00000127054	INTS11	True	0.3822281520678059	0.24891	False
ENSG00000127074	RGS13	False	0.49106415697140904	0.036958	False
ENSG00000127080	IPPK	False	0.4546099052616861	0.27362	False
ENSG00000127081	ZNF484	False	0.0998077703989195	0.42959	False
ENSG00000127083	OMD	False	0.06334485183707478	0.00021943	False
ENSG00000127084	FGD3	False	0.25400832862347333	0.31778	False
ENSG00000127124	HIVEP3	False	0.03549951356505214	0.12263	False
ENSG00000127125	PPCS	False	0.2181980316324258	0.35221	False
ENSG00000127129	EDN2	False	0.0005153761861772337	0.089095	False
ENSG00000127152	BCL11B	False	0.08471192772676542	0.077015	False
ENSG00000127191	TRAF2	False	0.15117627066781347	0.19721	False
ENSG00000127220	ABHD8	False	0.08705616515432002	0.040452	False
ENSG00000127241	MASP1	False	0.0026315084553080077	0.014579	False
ENSG00000127249	ATP13A4	False	0.030917742945389803	0.077942	False
ENSG00000127311	HELB	False	0.12533811790442673	0.32526	False
ENSG00000127318	IL22	False	2.1598426665162577e-05	0.077352	False
ENSG00000127324	TSPAN8	False	0.16920607208285438	0.11641	False
ENSG00000127325	BEST3	False	0.16338261488524933	0.3442	False
ENSG00000127328	RAB3IP	False	0.08602443290115634	0.16982	False
ENSG00000127329	PTPRB	False	0.005165744469533696	0.002826	False
ENSG00000127334	DYRK2	False	0.34033126522594614	0.18792	False
ENSG00000127337	YEATS4	False	0.6091218639348651	0.19858	False
ENSG00000127362	TAS2R3	False	0.07723013117392832	0.19693	False
ENSG00000127364	TAS2R4	False	0.012429356578720595	0.47825	False
ENSG00000127366	TAS2R5	False	0.10701839073717966	0.39878	False
ENSG00000127377	CRYGN	False	0.5585164252713855	0.31934	False
ENSG00000127399	LRRC61	False	0.08707144093266836	0.067038	False
ENSG00000127412	TRPV5	False	0.16785066317017094	0.032383	False
ENSG00000127415	IDUA	False	0.0688932808393374	0.12399	False
ENSG00000127418	FGFRL1	False	0.5107870108890438	0.31252	False
ENSG00000127419	TMEM175	False	0.08813127522957587	0.22613	False
ENSG00000127423	AUNIP	False	0.01647295412677322	0.09301	False
ENSG00000127445	PIN1	False	0.4084031658936537	0.051947	False
ENSG00000127452	FBXL12	False	0.046267930195276606	0.10266	False
ENSG00000127463	EMC1	True	0.36213844889896757	0.37756	False
ENSG00000127472	PLA2G5	False	0.1795721521561483	0.32337	False
ENSG00000127481	UBR4	False	0.007100436614468668	0.26389	False
ENSG00000127483	HP1BP3	False	0.04717889124953293	0.20188	False
ENSG00000127507	ADGRE2	False	0.0959916309047899	0.039899	False
ENSG00000127511	SIN3B	False	0.08691716209000112	0.0098722	False
ENSG00000127515	OR7A10	False	0.22062307316536095		False
ENSG00000127526	SLC35E1	False	0.1312164068969562	0.014836	False
ENSG00000127527	EPS15L1	False	0.20249211210431692	0.26042	False
ENSG00000127529	OR7C2	False	0.6262415516403923		False
ENSG00000127530	OR7C1	False	0.5278395655186439		False
ENSG00000127533	F2RL3	False	0.029031387328957256	0.22845	False
ENSG00000127554	GFER	False	0.16132384044520845	0.10745	False
ENSG00000127564	PKMYT1	False	0.011753633162793792	0.63591	False
ENSG00000127578	WFIKKN1	False	0.31906877651124493	0.18619	False
ENSG00000127580	WDR24	False	0.30327080540907664	0.11947	False
ENSG00000127585	FBXL16	False	0.6711832080563058	0.12334	False
ENSG00000127586	CHTF18	False	0.08884858616165581	0.013999	False
ENSG00000127603	MACF1	True	0.0002895943357014341	0.10319	False
ENSG00000127616	SMARCA4	True	0.17771522893736405	0.050377	False
ENSG00000127663	KDM4B	True	0.05440411347009536	6.6397e-06	False
ENSG00000127666	TICAM1	False	0.06667669321545808		False
ENSG00000127720	METTL25	False	0.5939226898436891	0.054318	False
ENSG00000127743	IL17B	False	0.2075845669064635	0.81706	False
ENSG00000127780	OR1E2	False	0.4677859911203791	0.18599	False
ENSG00000127804	METTL16	False	0.009156660218827831	0.039564	False
ENSG00000127824	TUBA4A	False	0.14237636603229747	0.18406	False
ENSG00000127831	VIL1	False	0.11152624257924253	0.36053	False
ENSG00000127837	AAMP	False	0.34713739266933774	0.32793	False
ENSG00000127838	PNKD	False	0.3810675439323938	0.014514	False
ENSG00000127863	TNFRSF19	False	0.4090854472178775	0.52338	False
ENSG00000127870	RNF6	False	0.5385756466528588	0.51257	False
ENSG00000127884	ECHS1	True	0.3466219843151547	0.12376	False
ENSG00000127903	ZNF835	False	0.21037512719940385		False
ENSG00000127914	AKAP9	False	0.12307491273214026	0.62993	False
ENSG00000127922	SEM1	False	0.03138735560196863	0.012883	False
ENSG00000127946	HIP1	False	0.5529537152820279	0.48391	False
ENSG00000127947	PTPN12	False	0.03443258136892267	0.18334	False
ENSG00000127951	FGL2	False	0.0031948813776786857	0.014872	False
ENSG00000127952	STYXL1	False	0.3805307335675734	0.16951	False
ENSG00000127954	STEAP4	False	0.4713245600903774	0.2222	False
ENSG00000127980	PEX1	True	0.18465056847069033	0.14651	False
ENSG00000127989	MTERF1	False	0.4781636714046871	0.1748	False
ENSG00000127990	SGCE	False	0.32553070341428714	0.12329	False
ENSG00000127993	RBM48	False	0.22426843388636536	0.56837	False
ENSG00000127995	CASD1	False	0.5547772405935942	0.28242	False
ENSG00000128000	ZNF780B	False	0.4253604850196905	0.16501	False
ENSG00000128011	LRFN1	False	0.5031949801627706	0.22246	False
ENSG00000128039	SRD5A3	False	0.09691411399742537	0.48994	False
ENSG00000128045	RASL11B	False	0.41914137350871067	0.36721	False
ENSG00000128050	PAICS	False	0.029954004421591296	0.2134	False
ENSG00000128052	KDR	False	0.10154690999557504	0.041706	False
ENSG00000128059	PPAT	False	0.3938120479756069	0.1572	False
ENSG00000128159	TUBGCP6	True	0.0015972340721283169	0.0024392	False
ENSG00000128165	ADM2	False	0.0008873602915745869	0.026896	False
ENSG00000128185	DGCR6L	False	0.6389260414911033	0.525	False
ENSG00000128191	DGCR8	False	0.5421492590874033	0.16588	False
ENSG00000128203	ASPHD2	False	0.36305161688173626	0.17059	False
ENSG00000128218	VPREB3	False	0.18833343227338667	0.019302	False
ENSG00000128228	SDF2L1	False	0.0823541876342165	0.018107	False
ENSG00000128242	GAL3ST1	False	0.13269314573199764	0.15147	False
ENSG00000128245	YWHAH	False	0.5097830657268316	0.17036	False
ENSG00000128250	RFPL1	False	0.02247736888873311	0.14789	False
ENSG00000128253	RFPL2	False	0.2838863687317051	0.35945	False
ENSG00000128266	GNAZ	False	0.05030450606648042	0.12531	False
ENSG00000128268	MGAT3	False	0.04752072731291333	0.1459	False
ENSG00000128271	ADORA2A	False	0.04280567006587208	0.36715	False
ENSG00000128272	ATF4	False	0.14827467949268247	0.095502	False
ENSG00000128274	A4GALT	False	0.21757260188562672	0.060438	False
ENSG00000128276	RFPL3	False	0.04007721252616912	0.30116	False
ENSG00000128283	CDC42EP1	False	0.15918911570410796	0.29798	False
ENSG00000128284	APOL3	False	0.46050775707655656	0.02811	False
ENSG00000128294	TPST2	False	0.5481019440268141		False
ENSG00000128298	BAIAP2L2	False	0.20212277112664861	0.12662	False
ENSG00000128309	MPST	False	0.11062054870051938	0.3163	False
ENSG00000128310	GALR3	False	0.5563947655455722	0.07672	False
ENSG00000128311	TST	False	0.1989130335617708	0.4816	False
ENSG00000128313	APOL5	False	0.03070705388586662	0.18668	False
ENSG00000128322	IGLL1	False	0.46987993223773417	0.10671	False
ENSG00000128335	APOL2	False	0.17388530205192515	0.27789	False
ENSG00000128342	LIF	False	0.0476687832128196		False
ENSG00000128346	C22orf23	False	0.7844875323770009	0.42724	False
ENSG00000128383	APOBEC3A	False	0.16203282406427946	0.23707	False
ENSG00000128394	APOBEC3F	False	0.020091626629114595	0.14818	False
ENSG00000128408	RIBC2	False	0.3747286752323543	0.18376	False
ENSG00000128422	KRT17	False	0.04874151106081291	0.0094674	False
ENSG00000128463	EMC4	False	0.4575281453831571	0.43024	False
ENSG00000128482	RNF112	False	0.2291669187038039	0.35252	False
ENSG00000128487	SPECC1	False	0.72063758072696	0.29741	False
ENSG00000128510	CPA4	False	0.02433452370384276	0.43212	False
ENSG00000128512	DOCK4	False	0.0755229206429931	0.15798	False
ENSG00000128513	POT1	False	0.8775683099918241	0.1946	False
ENSG00000128519	TAS2R16	False	0.07945937230933119	0.54681	False
ENSG00000128524	ATP6V1F	False	0.19271827349624834	0.3172	False
ENSG00000128536	CDHR3	False	0.1070744551259452	0.32439	False
ENSG00000128563	PRKRIP1	False	0.0018910205522334178	0.46957	False
ENSG00000128564	VGF	False	0.5524855391864327	0.35164	False
ENSG00000128567	PODXL	False	0.12095194408808155	0.27007	False
ENSG00000128573	FOXP2	False	0.3493086617227664	0.23957	False
ENSG00000128578	STRIP2	False	0.4536702011784375	0.37823	False
ENSG00000128581	IFT22	False	0.14985671474309536	0.34591	False
ENSG00000128585	MKLN1	False	0.3275881906082184	0.11936	False
ENSG00000128590	DNAJB9	False	0.21038907156344624	0.060279	False
ENSG00000128591	FLNC	False	0.12802145873882914	0.23962	False
ENSG00000128594	LRRC4	False	0.14161226671689445	0.57592	False
ENSG00000128595	CALU	False	0.48038638800073974	0.55824	False
ENSG00000128596	CCDC136	False	0.3609160798998221	0.27519	False
ENSG00000128602	SMO	False	0.10436702418022131	0.045113	False
ENSG00000128604	IRF5	False	0.026910822937387578	0.0022244	False
ENSG00000128606	LRRC17	False	0.1890562033019186	0.11737	False
ENSG00000128607	KLHDC10	False	0.1889846673066827	0.096985	False
ENSG00000128609	NDUFA5	False	0.0125046391590847	0.056533	False
ENSG00000128610	FEZF1	False	0.11113158718423652	0.023891	False
ENSG00000128626	MRPS12	False	0.03970388597409054	0.16078	False
ENSG00000128641	MYO1B	False	0.10404960079325738	0.41288	False
ENSG00000128645	HOXD1	False	0.49289101938488833	0.24618	False
ENSG00000128652	HOXD3	False	0.33196024383885353	0.19208	False
ENSG00000128654	MTX2	False	0.10029683784059269	0.22762	False
ENSG00000128656	CHN1	False	0.028797570134017573	0.38858	False
ENSG00000128683	GAD1	True	0.1536193322005572	0.19625	False
ENSG00000128694	OSGEPL1	False	0.08913960693513133	0.054718	False
ENSG00000128699	ORMDL1	False	0.2720912987638439	0.14072	False
ENSG00000128709	HOXD9	False	0.1565744264389841	0.1591	False
ENSG00000128710	HOXD10	False	0.1243720806673448	0.12309	False
ENSG00000128713	HOXD11	False	0.28887162977110803	0.33189	False
ENSG00000128714	HOXD13	False	0.023762906118582148	0.29811	False
ENSG00000128731	HERC2	True	0.024864391014655297	0.13708	False
ENSG00000128739	SNRPN	False	0.9446861491759462	0.22616	False
ENSG00000128789	PSMG2	False	0.07735754845044346	0.45972	False
ENSG00000128791	TWSG1	False	0.0067469467317400195	0.043057	False
ENSG00000128805	ARHGAP22	False	0.0418879322905088	0.050675	False
ENSG00000128815	WDFY4	False	0.07482385629291283	0.289	False
ENSG00000128829	EIF2AK4	False	0.6321262292452516	0.33804	False
ENSG00000128833	MYO5C	False	0.06506727541346963	0.15526	False
ENSG00000128849	CGNL1	False	0.016779141044185618	0.25287	False
ENSG00000128872	TMOD2	False	0.5457241879375606	0.37847	False
ENSG00000128881	TTBK2	False	0.035469026337440195	0.39243	False
ENSG00000128886	ELL3	False	0.0010002002007425213	0.00081729	False
ENSG00000128891	CCDC32	False	0.22121747708025838	0.19526	False
ENSG00000128908	INO80	False	0.3890196451569571	0.3521	False
ENSG00000128915	ICE2	False	0.003632749400359149	0.16554	False
ENSG00000128917	DLL4	False	0.10103199774836621	0.57151	False
ENSG00000128918	ALDH1A2	False	0.06891049726275363	0.59777	False
ENSG00000128923	MINDY2	False	0.0024736254908330705	0.23361	False
ENSG00000128944	KNSTRN	False	0.35714482490701954	0.35714	False
ENSG00000128951	DUT	False	0.5449962569565865	0.1102	False
ENSG00000128965	CHAC1	False	0.07692115774829579	0.47284	False
ENSG00000128973	CLN6	True	0.1431143758418152	0.13509	False
ENSG00000129003	VPS13C	False	0.28222547363830275	0.31689	False
ENSG00000129007	CALML4	False	0.20091900492166428	0.58354	False
ENSG00000129009	ISLR	False	0.43133879475347625	0.34236	False
ENSG00000129028	THAP10	False	0.09139368903820948	0.23652	False
ENSG00000129038	LOXL1	False	0.050326239564429956		False
ENSG00000129048	ACKR4	False	0.1702867321219348	0.18612	False
ENSG00000129071	MBD4	False	0.1579087130710564	0.23558	False
ENSG00000129083	COPB1	False	0.2138269386648978	0.0030176	False
ENSG00000129103	SUMF2	False	0.5147921510184301	0.64884	False
ENSG00000129116	PALLD	False	0.015166793463456762	0.047408	False
ENSG00000129151	BBOX1	False	0.14765103087541492	0.11187	False
ENSG00000129152	MYOD1	False	0.3271227589632429	0.33489	False
ENSG00000129158	SERGEF	False	0.5017862139284635	0.13354	False
ENSG00000129159	KCNC1	True	0.0007910460984491386	0.056045	False
ENSG00000129167	TPH1	False	0.08863695207853015	0.037879	False
ENSG00000129170	CSRP3	False	0.0011845676392751917	0.31707	False
ENSG00000129173	E2F8	False	0.3352584269225615	0.097396	False
ENSG00000129187	DCTD	False	0.10439256341719855	0.31987	False
ENSG00000129194	SOX15	False	0.050750662343809864	0.12086	False
ENSG00000129195	PIMREG	False	0.45277459360923566	0.46966	False
ENSG00000129197	RPAIN	False	0.48669125842988237	0.43925	False
ENSG00000129204	USP6	False	0.2968226840048656	0.46188	False
ENSG00000129214	SHBG	False	0.05471689514718665	0.2981	False
ENSG00000129219	PLD2	False	0.011438568077562192	0.022917	False
ENSG00000129221	AIPL1	False	0.13488024443103716	0.25381	False
ENSG00000129226	CD68	False	0.4222572801172161	0.46578	False
ENSG00000129235	TXNDC17	False	0.5162817462477166	0.26405	False
ENSG00000129244	ATP1B2	False	0.13286069910983006	0.08157	False
ENSG00000129245	FXR2	False	0.6138979517344517	0.24928	False
ENSG00000129250	KIF1C	False	0.2170829315275172	0.69997	False
ENSG00000129255	MPDU1	True	0.21148465281156809	0.49883	False
ENSG00000129292	PHF20L1	False	0.650317050394141	0.15551	False
ENSG00000129315	CCNT1	False	0.12006947474080637	0.19158	False
ENSG00000129317	PUS7L	False	0.012568866352463674	0.23743	False
ENSG00000129351	ILF3	False	0.3870353867331	0.29338	False
ENSG00000129353	SLC44A2	False	0.3324214810322632	0.1887	False
ENSG00000129354	AP1M2	False	0.48635198753609343	0.32999	False
ENSG00000129355	CDKN2D	False	0.2975585893949193		False
ENSG00000129422	MTUS1	False	0.46615076762390306	0.58422	False
ENSG00000129450	SIGLEC9	False	0.021136673829947692	0.18659	False
ENSG00000129451	KLK10	False	0.021545613202841665	0.012537	False
ENSG00000129455	KLK8	False	0.21083320119510052	0.64865	False
ENSG00000129460	NGDN	False	0.2051938973118962	0.052984	False
ENSG00000129465	RIPK3	False	0.05661612678306188	0.40763	False
ENSG00000129467	ADCY4	False	0.01927057520696285	0.74694	False
ENSG00000129472	RAB2B	False	0.3447714615493368	0.34067	False
ENSG00000129473	BCL2L2	False	0.6975074144699269	0.4302	False
ENSG00000129474	AJUBA	False	0.03677914424176266	0.015032	False
ENSG00000129480	DTD2	False	0.3759481389805391	0.25711	False
ENSG00000129484	PARP2	False	0.2838554661449487	0.54919	False
ENSG00000129493	HEATR5A	False	0.3348138773741549	0.32589	False
ENSG00000129514	FOXA1	False	0.02035106097357855	0.082128	False
ENSG00000129515	SNX6	False	0.5471590538778937	0.092045	False
ENSG00000129518	EAPP	False	0.04488292244807453	0.44824	False
ENSG00000129521	EGLN3	False	0.09097244492879274	0.14677	False
ENSG00000129534	MIS18BP1	False	0.021724828410837834	0.56008	False
ENSG00000129535	NRL	False	0.0044553729649814055	0.20086	False
ENSG00000129538	RNASE1	False	0.0943306699839391		False
ENSG00000129566	TEP1	False	0.09495221008048808	0.18532	False
ENSG00000129595	EPB41L4A	False	0.06290093203050025	0.39936	False
ENSG00000129596	CDO1	False	0.37411259014596804	0.033304	False
ENSG00000129625	REEP5	False	0.5044306159527221	0.45914	False
ENSG00000129636	ITFG1	False	0.2027966817067093	0.64175	False
ENSG00000129654	FOXJ1	False	0.026089768598581635		False
ENSG00000129657	SEC14L1	False	0.4038255993536379	0.22125	False
ENSG00000129667	RHBDF2	False	0.37561430020677	0.1554	False
ENSG00000129673	AANAT	False	0.07328893547535699	0.25297	False
ENSG00000129691	ASH2L	False	0.39260599083184344	0.15825	False
ENSG00000129696	TTI2	False	0.4971243944913202	0.82319	False
ENSG00000129744	ART1	False	0.3021203650794459	0.026339	False
ENSG00000129749	CHRNA10	False	0.3723795040668511	0.062796	False
ENSG00000129757	CDKN1C	False	0.24761439049794912	0.10703	False
ENSG00000129810	SGO1	False	0.2738934571775799	0.38651	False
ENSG00000129910	CDH15	False	0.6973667368476896	0.79559	False
ENSG00000129932	DOHH	True	0.2894823759013108	0.42706	False
ENSG00000129933	MAU2	False	0.023785742308309987	0.086607	False
ENSG00000129946	SHC2	False	0.1495909182444098	0.084495	False
ENSG00000129951	PLPPR3	False	0.6616522927777038	0.21643	False
ENSG00000129968	ABHD17A	False	0.8569059602158352	0.40472	False
ENSG00000129988	LBP	False	0.059805637907166156	0.16051	False
ENSG00000129990	SYT5	False	0.47101923479918684	0.071312	False
ENSG00000129991	TNNI3	False	0.5524096262242993	0.072754	False
ENSG00000129993	CBFA2T3	False	0.0052408288908790315	0.11073	False
ENSG00000130005	GAMT	True	0.17379434302440722	0.40494	False
ENSG00000130023	ERMARD	True	0.0231301154046591	0.10638	False
ENSG00000130024	PHF10	False	0.25316069518931644	0.088236	False
ENSG00000130035	GALNT8	False	0.14613411842233054	0.031424	False
ENSG00000130037	KCNA5	False	0.02129936666237715	0.22558	False
ENSG00000130038	CRACR2A	False	0.0019181878605753833	0.022797	False
ENSG00000130045	NXNL2	False	0.7028751518026997	0.35234	False
ENSG00000130147	SH3BP4	False	0.004453129275537643	0.37024	False
ENSG00000130158	DOCK6	False	0.11958599437828381	0.067935	False
ENSG00000130159	ECSIT	False	0.1477352523249547	0.033809	False
ENSG00000130164	LDLR	False	0.5241331049656033	0.79525	False
ENSG00000130167	TSPAN16	False	0.5105304727290858	0.3918	False
ENSG00000130173	ANGPTL8	False	0.43434938496789255	0.42528	False
ENSG00000130175	PRKCSH	False	0.33207196743728123	0.65427	False
ENSG00000130176	CNN1	False	0.49807254826572844		False
ENSG00000130177	CDC16	False	0.3161189202600841	0.15967	False
ENSG00000130182	ZSCAN10	False	0.070029389774966	0.052354	False
ENSG00000130193	THEM6	False	0.5100567277270701	0.63567	False
ENSG00000130202	NECTIN2	False	0.03581726816682681	0.0018719	False
ENSG00000130203	APOE	False	0.05832051732917015	0.0080109	False
ENSG00000130204	TOMM40	False	0.31823367464693686	0.14504	False
ENSG00000130208	APOC1	False	0.14772592909853585	0.15201	False
ENSG00000130222	GADD45G	False	0.4922215557071752	0.18188	False
ENSG00000130226	DPP6	False	0.6600323325227949	0.50754	False
ENSG00000130227	XPO7	False	0.0002601489266697806	0.046438	False
ENSG00000130244	FAM98C	False	0.41869824841991665	0.34401	False
ENSG00000130254	SAFB2	False	0.42183723065450174	0.17336	False
ENSG00000130255	RPL36	False	0.41457389830918534	0.64892	False
ENSG00000130270	ATP8B3	False	0.04414555405550756	0.22284	False
ENSG00000130287	NCAN	False	0.0006682640429563988	0.011713	False
ENSG00000130294	KIF1A	True	0.06102767481129365	0.1147	False
ENSG00000130299	GTPBP3	True	0.1709846236319157	0.18448	False
ENSG00000130300	PLVAP	False	0.1989599285607101	0.069196	False
ENSG00000130303	BST2	False	7.718743881580718e-05	0.0056703	False
ENSG00000130304	SLC27A1	False	0.209616992407563	0.22063	False
ENSG00000130305	NSUN5	False	0.39878385054870086	0.033059	False
ENSG00000130307	USHBP1	False	0.06159931724783223	0.60439	False
ENSG00000130309	COLGALT1	False	0.3920443729758881	0.20099	False
ENSG00000130311	DDA1	False	0.49800889214536337	0.99649	False
ENSG00000130312	MRPL34	False	0.0179113561933517	0.25467	False
ENSG00000130313	PGLS	False	0.004325364912531832	0.0013432	False
ENSG00000130338	TULP4	False	0.002573347874947648	0.14548	False
ENSG00000130340	SNX9	False	0.46956025671927215	0.065035	False
ENSG00000130347	RTN4IP1	True	0.13707678687032343	0.21204	False
ENSG00000130348	QRSL1	False	0.30571415886510217	0.069475	False
ENSG00000130368	MAS1	False	0.08065987195774942		False
ENSG00000130377	ACSBG2	False	0.0009775423302663371	0.25201	False
ENSG00000130382	MLLT1	False	0.35078614212144094	0.12581	False
ENSG00000130383	FUT5	False	0.8092372502148476		False
ENSG00000130396	AFDN	True	0.5466217654785253	0.28907	False
ENSG00000130402	ACTN4	False	0.12094027599428915	0.11294	False
ENSG00000130413	STK33	False	0.3981470512038305	0.36375	False
ENSG00000130414	NDUFA10	True	0.05594597036043227	0.052289	False
ENSG00000130427	EPO	False	0.2598612360044557	0.38848	False
ENSG00000130429	ARPC1B	False	0.1656757826917208	0.4514	False
ENSG00000130433	CACNG6	False	0.11580581360932142	0.24991	False
ENSG00000130449	ZSWIM6	True	0.0003675013222218332	0.025841	False
ENSG00000130475	FCHO1	False	0.08997639320818324	0.31659	False
ENSG00000130477	UNC13A	True	0.0009123357042292681	9.6005e-05	False
ENSG00000130479	MAP1S	False	0.12946720506040205	0.076954	False
ENSG00000130508	PXDN	False	0.040885983569653846	0.49316	False
ENSG00000130511	SSBP4	False	0.0017896485448042104	0.025951	False
ENSG00000130513	GDF15	False	0.19305957781198446	0.15628	False
ENSG00000130517	PGPEP1	False	0.43820204310985267	0.33324	False
ENSG00000130518	IQCN	False	0.07997669720999116	0.27865	False
ENSG00000130520	LSM4	False	0.4070136450540838	0.25499	False
ENSG00000130522	JUND	False	0.6723886680687756		False
ENSG00000130528	HRC	False	0.17017793182262933	0.026903	False
ENSG00000130529	TRPM4	False	0.0037357491298812143	0.022894	False
ENSG00000130540	SULT4A1	False	0.0010578677563415828	0.0099505	False
ENSG00000130544	ZNF557	False	0.2653666772238481	0.4957	False
ENSG00000130545	CRB3	False	0.014576725450574467	0.39491	False
ENSG00000130558	OLFM1	False	0.554445170265248	0.074711	False
ENSG00000130559	CAMSAP1	True	0.18780044023673195	0.093528	False
ENSG00000130560	UBAC1	False	0.22128963514236666	0.38685	False
ENSG00000130561	SAG	False	0.30229492090800597	0.40379	False
ENSG00000130584	ZBTB46	False	0.31360729079431626	0.33434	False
ENSG00000130589	HELZ2	False	0.027867625906862887	0.26307	False
ENSG00000130590	SAMD10	False	0.7852485806067062	0.711	False
ENSG00000130592	LSP1	False	0.0397715167654114	0.051636	False
ENSG00000130595	TNNT3	False	0.042317097002539	0.057647	False
ENSG00000130598	TNNI2	False	0.18976578413002584	0.24946	False
