gene_id	gene_name	group	n_variants	p_unified
ENSG00000005486	RHBDD2	GGE	84	0.8537946869161412
ENSG00000005486	RHBDD2	NAFE	90	0.7498033765570968
ENSG00000005513	SOX8	DEE	110	0.8019729016720499
ENSG00000005513	SOX8	EPI	128	0.47536893461509855
ENSG00000005513	SOX8	GGE	112	0.5564621643403647
ENSG00000005513	SOX8	NAFE	110	0.6079828924340894
ENSG00000005700	IBTK	DEE	143	0.5944469477588117
ENSG00000005700	IBTK	EPI	206	0.2698020212335429
ENSG00000005700	IBTK	GGE	164	0.6593543573455128
ENSG00000005700	IBTK	NAFE	165	0.1474481027383167
ENSG00000005801	ZNF195	DEE	105	0.6934899575359003
ENSG00000005801	ZNF195	EPI	157	0.3690426023341357
ENSG00000005801	ZNF195	GGE	121	0.8882883331269067
ENSG00000005801	ZNF195	NAFE	130	0.5415111943643613
ENSG00000005812	FBXL3	DEE	35	0.5687957268271766
ENSG00000005812	FBXL3	EPI	43	0.8687306252423914
ENSG00000005812	FBXL3	GGE	37	0.8683726793593816
ENSG00000005812	FBXL3	NAFE	35	0.4170826828599943
ENSG00000005844	ITGAL	DEE	224	0.4184790562888294
ENSG00000005844	ITGAL	EPI	291	0.273450277398006
ENSG00000005844	ITGAL	GGE	232	0.2869286629515424
ENSG00000005844	ITGAL	NAFE	252	0.37431140457162665
ENSG00000005882	PDK2	DEE	60	0.03259872375875665
ENSG00000005882	PDK2	EPI	86	0.3043516953575149
ENSG00000005882	PDK2	GGE	71	0.0840007539794943
ENSG00000005882	PDK2	NAFE	71	0.524452664338576
ENSG00000005884	ITGA3	DEE	208	0.8539627603070102
ENSG00000005884	ITGA3	EPI	264	0.6386928062443826
ENSG00000005884	ITGA3	GGE	215	0.059873907086488
ENSG00000005884	ITGA3	NAFE	226	0.8991061060876135
ENSG00000005961	ITGA2B	DEE	209	0.3144109892797222
ENSG00000005961	ITGA2B	EPI	296	0.7071549472580461
ENSG00000005961	ITGA2B	GGE	236	0.9378192402725433
ENSG00000005961	ITGA2B	NAFE	234	0.30969822374698364
ENSG00000005981	ASB4	DEE	119	0.8908214213675155
ENSG00000005981	ASB4	EPI	148	0.8901456743341608
ENSG00000005981	ASB4	GGE	125	0.03103414714156689
ENSG00000005981	ASB4	NAFE	131	0.9959454626601774
ENSG00000006007	GDE1	DEE	51	0.0704881886217
ENSG00000006007	GDE1	EPI	73	0.8121945753216567
ENSG00000006007	GDE1	GGE	60	0.7778077349058065
ENSG00000006007	GDE1	NAFE	62	0.8004074939721209
ENSG00000006015	REX1BD	DEE	37	0.01234978636764998
ENSG00000006015	REX1BD	EPI	53	0.13720820171052206
ENSG00000006015	REX1BD	GGE	36	0.1365873256289167
ENSG00000006015	REX1BD	NAFE	46	0.5361356873765311
ENSG00000006016	CRLF1	DEE	104	0.24968791245269154
ENSG00000006016	CRLF1	EPI	137	0.13602722254488797
ENSG00000006016	CRLF1	GGE	111	0.09687692849134158
ENSG00000006016	CRLF1	NAFE	114	0.6259150001686868
ENSG00000006025	OSBPL7	DEE	177	0.2206687220961042
ENSG00000006025	OSBPL7	EPI	224	0.7064148127155887
ENSG00000006025	OSBPL7	GGE	183	0.7001970335655148
ENSG00000006025	OSBPL7	NAFE	191	0.23670567420826974
ENSG00000006042	TMEM98	DEE	59	0.3726255081123713
ENSG00000006042	TMEM98	EPI	71	0.13327613437056904
ENSG00000006042	TMEM98	GGE	59	0.26028633378476557
ENSG00000006042	TMEM98	NAFE	63	0.6941189662382903
ENSG00000006047	YBX2	DEE	50	0.5359081487689052
